|dates|Bingham_Idaho_UnitedStates.BLS_EmployedPopulation.data|Bingham_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Bingham_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Bingham_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Bingham_Idaho_UnitedStates.BLS_UnemploymentRate.data|Bingham_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Bingham_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Bingham_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-02|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-03|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-04|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-05|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-06|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-07|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-08|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-09|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-10|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-11|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-12|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-13|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-14|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-15|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-16|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-17|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-18|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-19|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-20|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-21|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-22|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-23|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-24|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-25|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-26|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-27|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-28|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-29|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-30|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-01-31|22489.0|0|765.0|0|3.2897566010148793|0|23254.0|0
0|2020-02-01|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-02|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-03|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-04|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-05|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-06|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-07|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-08|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-09|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-10|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-11|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-12|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-13|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-14|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-15|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-16|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-17|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-18|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-19|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-20|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-21|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-22|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-23|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-24|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-25|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-26|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-27|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-28|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-02-29|22615.5|0|681.0|0|2.9231858862919324|0|23296.5|0
0|2020-03-01|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-02|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-03|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-04|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-05|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-06|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-07|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-08|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-09|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-10|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-11|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-12|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-13|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-14|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-15|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-16|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-17|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-18|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-19|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-20|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-21|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-22|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-23|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-24|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-25|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-26|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-27|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-28|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-29|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-30|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-03-31|22803.5|0|681.5|0|2.901852246114541|0|23485.0|0
0|2020-04-01|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-02|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-03|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-04|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-05|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-06|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-07|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-08|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-09|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-10|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-11|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-12|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-13|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-14|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-15|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-16|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-17|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-18|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-19|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-20|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-21|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-22|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-23|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-24|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-25|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-26|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-27|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-28|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-29|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-04-30|21802.0|0|1487.5|0|6.386998432770133|0|23289.5|0
0|2020-05-01|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-02|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-03|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-04|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-05|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-06|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-07|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-08|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-09|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-10|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-11|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-12|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-13|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-14|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-15|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-16|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-17|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-18|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-19|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-20|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-21|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-22|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-23|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-24|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-25|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-26|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-27|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-28|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-29|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-30|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-05-31|22415.0|0|1311.0|0|5.525583747787238|0|23726.0|0
0|2020-06-01|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-02|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-03|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-04|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-05|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-06|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-07|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-08|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-09|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-10|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-11|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-12|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-13|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-14|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-15|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-16|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-17|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-18|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-19|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-20|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-21|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-22|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-23|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-24|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-25|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-26|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-27|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-28|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-29|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-06-30|22413.0|0|1103.0|0|4.690423541418609|0|23516.0|0
0|2020-07-01|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-02|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-03|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-04|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-05|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-06|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-07|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-08|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-09|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-10|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-11|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-12|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-13|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-14|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-15|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-16|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-17|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-18|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-19|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-20|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-21|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-22|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-23|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-24|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-25|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-26|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-27|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-28|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-29|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-30|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-07-31|22629.0|0|957.0|0|4.0574917323836175|0|23586.0|0
0|2020-08-01|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-02|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-03|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-04|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-05|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-06|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-07|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-08|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-09|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-10|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-11|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-12|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-13|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-14|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-15|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-16|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-17|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-18|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-19|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-20|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-21|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-22|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-23|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
0|2020-08-24|23015.0|0|717.0|0|3.0212371481543907|0|23732.0|0
