|dates|Washington_Iowa_UnitedStates.BLS_EmployedPopulation.data|Washington_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Washington_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Washington_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Iowa_UnitedStates.BLS_UnemploymentRate.data|Washington_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Washington_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Washington_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|11744.0|0|464.5|0|3.8047262153417702|0|12208.5|0
0|2020-01-27|11744.0|0|464.5|0|3.8047262153417702|0|12208.5|0
0|2020-01-28|11744.0|0|464.5|0|3.8047262153417702|0|12208.5|0
0|2020-01-29|11744.0|0|464.5|0|3.8047262153417702|0|12208.5|0
0|2020-01-30|11744.0|0|464.5|0|3.8047262153417702|0|12208.5|0
0|2020-01-31|11744.0|0|464.5|0|3.8047262153417702|0|12208.5|0
0|2020-02-01|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-02|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-03|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-04|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-05|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-06|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-07|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-08|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-09|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-10|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-11|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-12|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-13|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-14|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-15|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-16|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-17|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-18|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-19|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-20|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-21|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-22|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-23|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-24|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-25|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-26|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-27|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-28|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-02-29|11911.0|0|408.0|0|3.311957139378196|0|12319.0|0
0|2020-03-01|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-02|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-03|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-04|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-05|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-06|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-07|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-08|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-09|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-10|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-11|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-12|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-13|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-14|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-15|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-16|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-17|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-18|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-19|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-20|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-21|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-22|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-23|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-24|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-25|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-26|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-27|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-28|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-29|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-30|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-03-31|11606.0|0|401.5|0|3.3437434936498023|0|12007.5|0
0|2020-04-01|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-02|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-03|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-04|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-05|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-06|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-07|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-08|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-09|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-10|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-11|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-12|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-13|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-14|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-15|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-16|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-17|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-18|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-19|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-20|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-21|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-22|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-23|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-24|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-25|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-26|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-27|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-28|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-29|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-04-30|10615.0|0|951.0|0|8.222375929448383|0|11566.0|0
0|2020-05-01|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-02|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-03|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-04|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-05|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-06|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-07|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-08|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-09|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-10|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-11|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-12|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-13|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-14|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-15|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-16|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-17|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-18|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-19|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-20|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-21|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-22|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-23|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-24|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-25|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-26|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-27|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-28|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-29|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-30|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-05-31|10525.0|0|714.0|0|6.35287836996174|0|11239.0|0
0|2020-06-01|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-02|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-03|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-04|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-05|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-06|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-07|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-08|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-09|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-10|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-11|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-12|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-13|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-14|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-15|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-16|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-17|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-18|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-19|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-20|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-21|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-22|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-23|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-24|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-25|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-26|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-27|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-28|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-29|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-06-30|10692.0|0|548.0|0|4.875444839857651|0|11240.0|0
0|2020-07-01|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-02|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-03|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-04|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-05|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-06|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-07|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-08|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-09|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-10|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-11|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-12|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-13|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-14|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-15|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-16|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-17|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-18|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-19|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-20|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-21|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-22|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-23|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-24|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-25|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-26|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-27|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-28|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-29|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-30|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-07-31|10728.0|0|465.0|0|4.154382203162691|0|11193.0|0
0|2020-08-01|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-02|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-03|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-04|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-05|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-06|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-07|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-08|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-09|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-10|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-11|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-12|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-13|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-14|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-15|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-16|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-17|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-18|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-19|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-20|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-21|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-22|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-23|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-24|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-25|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-26|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-27|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-28|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-29|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-30|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-08-31|10783.0|0|369.0|0|3.3088235294117645|0|11152.0|0
0|2020-09-01|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-02|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-03|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-04|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-05|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-06|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-07|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-08|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-09|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-10|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-11|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-12|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-13|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-14|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-15|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-16|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-17|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-18|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-19|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-20|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-21|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-22|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-23|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-24|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-25|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-26|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-27|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-28|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-29|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-09-30|10852.0|0|333.0|0|2.977201609298167|0|11185.0|0
0|2020-10-01|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-02|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-03|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-04|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-05|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-06|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-07|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-08|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-09|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-10|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-11|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-12|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-13|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-14|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-15|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-16|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-17|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-18|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-19|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-20|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-21|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-22|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-23|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-24|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-25|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-26|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-27|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-28|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-29|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-30|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-10-31|10997.0|0|284.0|0|2.5175073131814556|0|11281.0|0
0|2020-11-01|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-02|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-03|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-04|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-05|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-06|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-07|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-08|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-09|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-10|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-11|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-12|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-13|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-14|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-15|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-16|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-17|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-18|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-19|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-20|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-21|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-22|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-23|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-24|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-25|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-26|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-27|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-28|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-29|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-11-30|10996.0|0|311.0|0|2.750508534536128|0|11307.0|0
0|2020-12-01|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
0|2020-12-02|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
0|2020-12-03|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
0|2020-12-04|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
0|2020-12-05|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
0|2020-12-06|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
0|2020-12-07|10777.0|0|381.0|0|3.414590428392185|0|11158.0|0
