|dates|Kankakee_Illinois_UnitedStates.BLS_EmployedPopulation.data|Kankakee_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Kankakee_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Kankakee_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Kankakee_Illinois_UnitedStates.BLS_UnemploymentRate.data|Kankakee_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Kankakee_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Kankakee_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-02|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-03|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-04|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-05|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-06|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-07|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-08|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-09|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-10|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-11|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-12|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-13|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-14|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-15|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-16|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-17|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-18|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-19|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-20|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-21|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-22|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-23|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-24|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-25|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-26|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-27|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-28|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-29|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-30|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-01-31|52903.5|0|2942.5|0|5.268953908963937|0|55846.0|0
0|2020-02-01|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-02|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-03|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-04|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-05|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-06|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-07|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-08|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-09|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-10|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-11|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-12|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-13|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-14|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-15|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-16|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-17|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-18|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-19|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-20|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-21|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-22|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-23|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-24|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-25|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-26|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-27|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-28|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-02-29|52692.0|0|2535.5|0|4.591009913539451|0|55227.5|0
0|2020-03-01|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-02|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-03|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-04|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-05|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-06|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-07|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-08|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-09|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-10|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-11|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-12|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-13|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
0|2020-03-14|51057.0|0|2392.0|0|4.475294205691407|0|53449.0|0
