|dates|Charlevoix_Michigan_UnitedStates.BLS_EmployedPopulation.data|Charlevoix_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Charlevoix_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Charlevoix_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Charlevoix_Michigan_UnitedStates.BLS_UnemploymentRate.data|Charlevoix_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Charlevoix_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Charlevoix_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-02|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-03|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-04|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-05|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-06|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-07|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-08|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-09|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-10|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-11|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-12|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-13|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-14|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-15|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-16|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-17|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-18|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-19|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-20|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-21|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-22|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-23|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-24|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-25|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-26|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-27|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-28|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-29|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-30|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-01-31|11709.5|0|728.5|0|5.857050972825213|0|12438.0|0
0|2020-02-01|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-02|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-03|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-04|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-05|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-06|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-07|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-08|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-09|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-10|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-11|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-12|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-13|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-14|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-15|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-16|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-17|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-18|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-19|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-20|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-21|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-22|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
0|2020-02-23|11665.5|0|641.0|0|5.208629585991143|0|12306.5|0
