|dates|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Glasscock_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Glasscock_Texas_UnitedStates.TotalPopulation.data|Glasscock_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1409.0|0
