|dates|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Liberty_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Liberty_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Liberty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
