|dates|Gila_Arizona_UnitedStates.BLS_EmployedPopulation.data|Gila_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Gila_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Gila_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Gila_Arizona_UnitedStates.BLS_UnemploymentRate.data|Gila_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Gila_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Gila_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-01|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-02|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-03|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-04|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-05|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-06|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-07|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-08|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-09|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-10|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-11|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-12|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-13|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-14|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-15|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-16|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-17|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-18|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-19|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-20|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-21|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-22|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-23|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-24|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-25|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-26|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-27|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-28|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-02-29|19984.5|0|1172.0|0|5.5396686597499585|0|21156.5|0
0|2020-03-01|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-02|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-03|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-04|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-05|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-06|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-07|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-08|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-09|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-10|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-11|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-12|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-13|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-14|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-15|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-16|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-17|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-18|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-19|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-20|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-21|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-22|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-23|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-24|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-25|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-26|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-27|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-28|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-29|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-30|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-03-31|19672.0|0|1480.0|0|6.9969742813918305|0|21152.0|0
0|2020-04-01|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-02|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-03|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-04|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-05|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-06|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-07|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-08|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-09|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-10|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-11|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-12|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-13|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-14|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-15|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-16|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-17|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-18|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-19|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-20|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-21|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-22|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-23|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-24|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-25|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-26|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-27|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-28|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-29|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-04-30|18484.5|0|2563.0|0|12.177218196935502|0|21047.5|0
0|2020-05-01|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-02|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-03|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-04|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-05|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-06|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-07|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-08|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-09|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-10|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-11|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-12|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-13|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-14|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-15|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-16|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-17|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-18|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-19|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-20|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-21|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-22|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-23|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-24|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-25|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-26|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-27|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-28|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-29|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-30|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-05-31|19415.0|0|1970.0|0|9.212064531213468|0|21385.0|0
0|2020-06-01|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-02|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-03|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-04|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-05|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-06|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-07|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-08|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-09|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-10|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-11|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-12|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-13|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-14|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-15|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-16|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-17|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-18|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-19|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-20|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-21|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-22|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-23|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-24|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-25|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-26|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-27|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-28|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-29|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-06-30|19006.0|0|2028.0|0|9.641532756489493|0|21034.0|0
0|2020-07-01|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-02|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-03|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-04|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-05|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-06|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-07|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-08|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-09|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-10|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-11|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-12|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-13|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-14|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-15|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-16|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-17|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-18|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-19|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-20|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-21|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-22|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-23|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-24|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-25|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-26|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-27|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-28|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-29|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-30|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-07-31|19089.0|0|2143.0|0|10.093255463451394|0|21232.0|0
0|2020-08-01|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-02|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-03|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-04|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-05|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-06|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-07|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-08|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-09|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-10|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-11|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-12|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-13|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-14|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-15|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-16|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-17|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-18|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-19|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-20|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-21|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-22|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-23|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-24|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-25|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-26|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-27|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-28|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-29|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-30|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-08-31|19752.0|0|1385.0|0|6.552490892747315|0|21137.0|0
0|2020-09-01|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-02|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-03|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-04|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-05|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-06|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-07|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-08|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-09|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-10|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-11|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-12|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-13|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-14|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-15|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-16|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-17|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-18|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-19|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-20|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-21|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-22|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-23|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-24|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-25|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-26|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-27|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-28|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-29|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-09-30|19860.0|0|1401.0|0|6.589530125582051|0|21261.0|0
0|2020-10-01|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-02|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-03|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-04|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-05|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-06|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-07|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-08|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-09|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-10|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-11|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-12|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-13|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-14|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-15|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-16|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-17|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-18|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-19|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-20|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-21|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-22|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-23|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-24|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-25|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-26|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-27|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-28|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-29|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-30|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-10-31|19709.0|0|1279.0|0|6.0939584524490185|0|20988.0|0
0|2020-11-01|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-02|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-03|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-04|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-05|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-06|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-07|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-08|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-09|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-10|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-11|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-12|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-13|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-14|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-15|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-16|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-17|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-18|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-19|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-20|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-21|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-22|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-23|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-24|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-25|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-26|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-27|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-28|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
0|2020-11-29|19657.0|0|1339.0|0|6.377405220041913|0|20996.0|0
