|dates|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jenkins_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jenkins_Georgia_UnitedStates.TotalPopulation.data|Jenkins_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8676.0|0
