|dates|Juab_Utah_UnitedStates.BLS_EmployedPopulation.data|Juab_Utah_UnitedStates.BLS_EmployedPopulation.missing|Juab_Utah_UnitedStates.BLS_UnemployedPopulation.data|Juab_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Juab_Utah_UnitedStates.BLS_UnemploymentRate.data|Juab_Utah_UnitedStates.BLS_UnemploymentRate.missing|Juab_Utah_UnitedStates.BLS_LaborForcePopulation.data|Juab_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-03|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-04|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-05|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-06|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-07|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-08|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-09|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-10|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-11|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-12|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-13|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-14|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-15|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-16|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-17|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-18|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-19|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-20|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-21|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-22|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-23|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-24|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-25|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-26|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-27|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-28|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-02-29|5763.0|0|161.5|0|2.72596843615495|0|5924.5|0
0|2020-03-01|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-02|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-03|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-04|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-05|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-06|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-07|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-08|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-09|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-10|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-11|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-12|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-13|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-14|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-15|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-16|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-17|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-18|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-19|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-20|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-21|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-22|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-23|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-24|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-25|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-26|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-27|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-28|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-29|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-30|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-03-31|5656.0|0|189.5|0|3.2418099392695234|0|5845.5|0
0|2020-04-01|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-02|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-03|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-04|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-05|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-06|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-07|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-08|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-09|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-10|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-11|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-12|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-13|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-14|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-15|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-16|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-17|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-18|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-19|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-20|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-21|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-22|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-23|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-24|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-25|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-26|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-27|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-28|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-29|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-04-30|5246.5|0|311.5|0|5.604534005037784|0|5558.0|0
0|2020-05-01|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-02|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-03|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-04|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-05|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-06|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-07|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-08|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-09|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-10|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-11|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-12|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-13|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-14|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-15|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-16|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-17|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-18|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-19|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-20|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-21|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-22|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-23|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-24|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-25|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-26|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-27|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-28|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-29|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-30|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-05-31|5343.0|0|206.0|0|3.7123806091187603|0|5549.0|0
0|2020-06-01|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-02|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-03|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-04|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-05|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-06|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-07|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-08|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-09|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-10|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-11|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-12|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-13|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-14|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-15|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-16|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-17|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-18|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-19|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-20|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-21|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-22|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-23|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-24|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-25|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-26|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-27|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-28|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-29|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-06-30|5648.0|0|213.0|0|3.6341921173861116|0|5861.0|0
0|2020-07-01|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-02|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-03|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-04|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-05|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-06|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-07|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-08|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-09|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-10|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-11|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-12|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-13|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-14|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-15|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-16|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-17|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-18|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-19|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-20|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-21|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-22|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-23|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-24|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-25|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-26|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-27|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-28|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-29|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-30|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-07-31|5684.0|0|176.0|0|3.0034129692832763|0|5860.0|0
0|2020-08-01|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-02|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-03|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-04|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-05|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-06|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-07|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-08|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-09|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-10|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-11|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-12|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-13|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-14|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-15|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-16|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-17|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-18|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-19|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-20|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-21|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-22|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-23|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-24|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-25|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-26|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-27|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-28|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-29|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-30|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-08-31|5747.0|0|171.0|0|2.88948969246367|0|5918.0|0
0|2020-09-01|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-02|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-03|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-04|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-05|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-06|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-07|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-08|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-09|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-10|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-11|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-12|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-13|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-14|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-15|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-16|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-17|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-18|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-19|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-20|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-21|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-22|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-23|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-24|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-25|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-26|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-27|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-28|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-29|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-09-30|5823.0|0|146.0|0|2.4459708493885075|0|5969.0|0
0|2020-10-01|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-02|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-03|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-04|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-05|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-06|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-07|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-08|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-09|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-10|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-11|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-12|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-13|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-14|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-15|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-16|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-17|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-18|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-19|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-20|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-21|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-22|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-23|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-24|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-25|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-26|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-27|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-28|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-29|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-30|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-10-31|5860.0|0|125.0|0|2.0885547201336676|0|5985.0|0
0|2020-11-01|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-02|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-03|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-04|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-05|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-06|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-07|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-08|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-09|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-10|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-11|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-12|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-13|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-14|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-15|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-16|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-17|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-18|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-19|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-20|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-21|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-22|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-23|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-24|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-25|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-26|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-27|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-28|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-29|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-11-30|5928.0|0|111.0|0|1.8380526577247889|0|6039.0|0
0|2020-12-01|5840.0|0|119.0|0|1.9969793589528444|0|5959.0|0
0|2020-12-02|5840.0|0|119.0|0|1.9969793589528444|0|5959.0|0
0|2020-12-03|5840.0|0|119.0|0|1.9969793589528444|0|5959.0|0
0|2020-12-04|5840.0|0|119.0|0|1.9969793589528444|0|5959.0|0
0|2020-12-05|5840.0|0|119.0|0|1.9969793589528444|0|5959.0|0
