|dates|Trinity_Texas_UnitedStates.BLS_EmployedPopulation.data|Trinity_Texas_UnitedStates.BLS_EmployedPopulation.missing|Trinity_Texas_UnitedStates.BLS_UnemployedPopulation.data|Trinity_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Trinity_Texas_UnitedStates.BLS_UnemploymentRate.data|Trinity_Texas_UnitedStates.BLS_UnemploymentRate.missing|Trinity_Texas_UnitedStates.BLS_LaborForcePopulation.data|Trinity_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-21|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-22|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-23|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-24|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-25|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-26|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-27|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-28|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-29|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-30|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-01-31|5019.5|0|301.0|0|5.657363029790433|0|5320.5|0
0|2020-02-01|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-02|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-03|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-04|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-05|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-06|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-07|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-08|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-09|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-10|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-11|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-12|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-13|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-14|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-15|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-16|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-17|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-18|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-19|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-20|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-21|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-22|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-23|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-24|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-25|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-26|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-27|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-28|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-02-29|5078.0|0|269.5|0|5.03973819541842|0|5347.5|0
0|2020-03-01|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-02|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-03|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-04|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-05|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-06|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-07|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-08|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-09|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-10|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-11|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-12|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-13|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-14|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-15|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-16|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-17|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-18|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-19|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-20|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-21|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-22|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-23|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-24|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-25|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-26|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-27|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-28|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-29|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-30|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-03-31|4936.5|0|364.0|0|6.867276672012074|0|5300.5|0
0|2020-04-01|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-02|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-03|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-04|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-05|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-06|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-07|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-08|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-09|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-10|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-11|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-12|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-13|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-14|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-15|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-16|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-17|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-18|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-19|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-20|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-21|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-22|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-23|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-24|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-25|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-26|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-27|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-28|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-29|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-04-30|4377.5|0|512.5|0|10.480572597137014|0|4890.0|0
0|2020-05-01|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-02|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-03|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-04|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-05|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-06|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-07|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-08|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-09|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-10|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-11|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-12|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-13|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-14|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-15|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-16|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-17|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-18|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-19|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-20|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-21|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-22|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-23|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-24|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-25|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-26|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-27|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-28|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-29|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-30|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-05-31|4591.0|0|549.0|0|10.680933852140077|0|5140.0|0
0|2020-06-01|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-02|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-03|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-04|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-05|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-06|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-07|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-08|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-09|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-10|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-11|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-12|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-13|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-14|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-15|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-16|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-17|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-18|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-19|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-20|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-21|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-22|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-23|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-24|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-25|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-26|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-27|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-28|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-29|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-06-30|4809.0|0|528.0|0|9.89319842608207|0|5337.0|0
0|2020-07-01|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-02|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-03|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-04|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-05|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-06|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-07|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-08|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-09|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-10|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-11|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-12|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-13|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-14|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-15|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-16|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-17|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-18|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-19|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-20|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-21|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-22|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-23|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-24|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-25|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-26|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-27|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-28|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-29|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-30|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-07-31|4827.0|0|509.0|0|9.538980509745127|0|5336.0|0
0|2020-08-01|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-02|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-03|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-04|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-05|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-06|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-07|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-08|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-09|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-10|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-11|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-12|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-13|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-14|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-15|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-16|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-17|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-18|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-19|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-20|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-21|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-22|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-23|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-24|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-25|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-26|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-27|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-28|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-29|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-30|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-08-31|5035.0|0|392.0|0|7.223143541551502|0|5427.0|0
0|2020-09-01|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-02|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-03|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-04|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-05|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-06|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-07|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-08|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-09|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-10|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-11|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-12|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-13|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-14|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-15|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-16|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-17|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-18|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-19|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-20|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-21|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-22|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-23|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-24|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-25|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-26|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-27|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-28|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-29|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-09-30|4951.0|0|461.0|0|8.51810790835181|0|5412.0|0
0|2020-10-01|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-02|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-03|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-04|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-05|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-06|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-07|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-08|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-09|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-10|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-11|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-12|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-13|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-14|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-15|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-16|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-17|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-18|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-19|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-20|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-21|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-22|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-23|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-24|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-25|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-26|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-27|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-28|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-29|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-30|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-10-31|5009.0|0|405.0|0|7.480605836719616|0|5414.0|0
0|2020-11-01|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-02|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-03|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-04|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-05|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-06|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-07|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-08|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-09|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-10|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-11|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-12|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-13|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-14|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-15|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-16|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-17|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-18|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-19|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-20|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-21|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-22|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-23|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-24|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-25|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-26|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-27|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-28|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-29|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-11-30|4924.0|0|429.0|0|8.014197646179712|0|5353.0|0
0|2020-12-01|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-02|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-03|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-04|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-05|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-06|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-07|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-08|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-09|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
0|2020-12-10|4891.0|0|440.0|0|8.253610954792721|0|5331.0|0
