|dates|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Twiggs_Georgia_UnitedStates.TotalPopulation.data|Twiggs_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8120.0|0
