|dates|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Windsor_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|Windsor_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
