|dates|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|WestFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|WestFeliciana_Louisiana_UnitedStates.TotalPopulation.data|WestFeliciana_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15568.0|0
