|dates|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofHI_Hawaii_UnitedStates.TotalPopulation.data|OutofHI_Hawaii_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
