|dates|Bay_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bay_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bay_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Bay_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Bay_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bay_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bay_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bay_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
