|dates|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tuscaloosa_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tuscaloosa_Alabama_UnitedStates.TotalPopulation.data|Tuscaloosa_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|209355.0|0
