|dates|Travis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Travis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Travis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Travis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Travis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Travis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Travis_Texas_UnitedStates.TotalPopulation.data|Travis_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1273954.0|0
