|dates|OutofSC_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofSC_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofSC_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|OutofSC_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|OutofSC_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofSC_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofSC_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofSC_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
