|dates|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Irwin_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Irwin_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Irwin_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
