|dates|Baraga_Michigan_UnitedStates.BLS_EmployedPopulation.data|Baraga_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Baraga_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Baraga_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Baraga_Michigan_UnitedStates.BLS_UnemploymentRate.data|Baraga_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Baraga_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Baraga_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-02|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-03|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-04|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-05|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-06|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-07|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-08|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-09|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-10|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-11|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-12|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-13|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-14|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-15|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-16|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-17|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-18|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-19|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-20|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-21|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-22|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-23|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-24|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-25|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-26|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-27|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-28|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-29|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-30|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-01-31|2984.5|0|228.5|0|7.1117335823218175|0|3213.0|0
0|2020-02-01|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-02|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-03|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-04|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-05|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-06|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-07|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-08|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-09|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-10|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-11|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-12|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-13|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-14|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-15|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-16|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-17|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-18|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-19|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-20|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-21|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-22|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-23|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-24|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-25|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-26|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-27|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-28|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-02-29|3033.5|0|199.5|0|6.170739251469223|0|3233.0|0
0|2020-03-01|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-02|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-03|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-04|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-05|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-06|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-07|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-08|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-09|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-10|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-11|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-12|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-13|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-14|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-15|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-16|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-17|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-18|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-19|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-20|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-21|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-22|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-23|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-24|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-25|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-26|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-27|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-28|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-29|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-30|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-03-31|2964.0|0|210.0|0|6.616257088846881|0|3174.0|0
0|2020-04-01|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-02|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-03|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-04|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-05|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-06|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-07|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-08|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-09|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-10|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-11|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-12|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-13|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-14|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-15|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-16|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
0|2020-04-17|2357.0|0|859.0|0|26.710199004975124|0|3216.0|0
