|dates|McIntosh_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McIntosh_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McIntosh_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|McIntosh_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|McIntosh_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McIntosh_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McIntosh_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McIntosh_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
