|dates|Scott_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Scott_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Scott_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Scott_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Scott_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Scott_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Scott_Indiana_UnitedStates.TotalPopulation.data|Scott_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23873.0|0
