|dates|Moore_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Moore_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Moore_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Moore_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Moore_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Moore_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Moore_Tennessee_UnitedStates.TotalPopulation.data|Moore_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6488.0|0
