|dates|Fulton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fulton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fulton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fulton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fulton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fulton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fulton_Georgia_UnitedStates.TotalPopulation.data|Fulton_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1063937.0|0
