|dates|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Luce_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Luce_Michigan_UnitedStates.TotalPopulation.data|Luce_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6229.0|0
