|dates|McLean_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McLean_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McLean_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|McLean_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|McLean_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McLean_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McLean_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McLean_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
