|dates|Bradley_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Bradley_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Bradley_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Bradley_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Bradley_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Bradley_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Bradley_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Bradley_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-02|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-03|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-04|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-05|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-06|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-07|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-08|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-09|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-10|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-11|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-12|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-13|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-14|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-15|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-16|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-17|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-18|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-19|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-20|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-21|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-22|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-23|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-24|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-25|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-26|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-27|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-28|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-29|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-30|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-01-31|50947.0|0|2034.5|0|3.8400196294933138|0|52981.5|0
0|2020-02-01|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-02|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-03|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-04|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-05|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-06|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-07|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-08|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-09|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-10|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-11|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-12|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-13|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-14|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-15|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-16|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-17|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-18|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-19|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-20|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-21|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-22|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-23|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-24|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-25|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-26|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-27|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-28|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-02-29|50853.0|0|1957.0|0|3.705737549706495|0|52810.0|0
0|2020-03-01|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-02|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-03|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-04|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-05|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-06|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-07|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-08|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-09|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-10|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-11|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-12|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-13|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-14|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-15|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-16|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-17|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-18|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-19|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-20|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-21|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-22|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-23|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-24|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-25|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-26|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-27|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-28|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-29|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-30|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-03-31|50340.5|0|2039.5|0|3.8936617029400535|0|52380.0|0
0|2020-04-01|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-02|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-03|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-04|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-05|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-06|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-07|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-08|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-09|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-10|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-11|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-12|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-13|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-14|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-15|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-16|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-17|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-18|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-19|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-20|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-21|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-22|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-23|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-24|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-25|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-26|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-27|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-28|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-29|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-04-30|43177.0|0|6834.0|0|13.664993701385695|0|50011.0|0
0|2020-05-01|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-02|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-03|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-04|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-05|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-06|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-07|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-08|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-09|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-10|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-11|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-12|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-13|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-14|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-15|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-16|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-17|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-18|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-19|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-20|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-21|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-22|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-23|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-24|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-25|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-26|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-27|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-28|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-29|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-30|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-05-31|48744.0|0|4136.0|0|7.821482602118003|0|52880.0|0
0|2020-06-01|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-02|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-03|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-04|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-05|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-06|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-07|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-08|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-09|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-10|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-11|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-12|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-13|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-14|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-15|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-16|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-17|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-18|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-19|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-20|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-21|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-22|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-23|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-24|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-25|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-26|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-27|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-28|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-29|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-06-30|48136.0|0|4222.0|0|8.063715191565759|0|52358.0|0
0|2020-07-01|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-02|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-03|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-04|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-05|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-06|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-07|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-08|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-09|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-10|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-11|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-12|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-13|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-14|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-15|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-16|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-17|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-18|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-19|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-20|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-21|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-22|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-23|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-24|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-25|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-26|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-27|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-28|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-29|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-30|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-07-31|47859.0|0|4121.0|0|7.928049249711427|0|51980.0|0
0|2020-08-01|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-02|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-03|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-04|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-05|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-06|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-07|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-08|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-09|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-10|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-11|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-12|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-13|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-14|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-15|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-16|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-17|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-18|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-19|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-20|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-21|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-22|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-23|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-24|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-25|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-26|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-27|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-28|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-29|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-30|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-08-31|50193.0|0|3514.0|0|6.542908745601132|0|53707.0|0
0|2020-09-01|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-02|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-03|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-04|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-05|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-06|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-07|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-08|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-09|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-10|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-11|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-12|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-13|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-14|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-15|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-16|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
0|2020-09-17|50025.0|0|3465.0|0|6.477846326416152|0|53490.0|0
