|dates|McLean_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McLean_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McLean_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McLean_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McLean_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McLean_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McLean_Illinois_UnitedStates.TotalPopulation.data|McLean_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|171517.0|0
