|dates|Oscoda_Michigan_UnitedStates.BLS_EmployedPopulation.data|Oscoda_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Oscoda_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Oscoda_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Oscoda_Michigan_UnitedStates.BLS_UnemploymentRate.data|Oscoda_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Oscoda_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Oscoda_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-02|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-03|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-04|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-05|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-06|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-07|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-08|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-09|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-10|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-11|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-12|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-13|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-14|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-15|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-16|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-17|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-18|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-19|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-20|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-21|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-22|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-23|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-24|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-25|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-26|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-27|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-28|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-29|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-30|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-01-31|2618.0|0|229.0|0|8.043554618897085|0|2847.0|0
0|2020-02-01|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-02|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-03|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-04|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-05|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-06|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-07|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-08|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-09|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-10|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-11|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-12|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-13|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-14|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-15|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-16|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-17|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-18|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-19|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-20|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-21|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-22|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-23|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-24|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-25|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-26|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-27|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-28|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-02-29|2636.5|0|190.5|0|6.738592147152459|0|2827.0|0
0|2020-03-01|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-02|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-03|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-04|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-05|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-06|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-07|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-08|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-09|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-10|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-11|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-12|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-13|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-14|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-15|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-16|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-17|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-18|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-19|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-20|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-21|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-22|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-23|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-24|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-25|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-26|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-27|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-28|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-29|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-30|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-03-31|2602.5|0|202.5|0|7.219251336898396|0|2805.0|0
0|2020-04-01|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-02|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-03|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-04|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-05|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-06|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-07|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-08|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-09|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-10|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-11|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-12|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-13|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-14|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-15|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-16|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-17|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-18|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-19|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-20|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-21|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-22|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-23|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-24|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-25|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-26|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-27|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-28|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-29|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-04-30|1877.5|0|908.5|0|32.60947595118449|0|2786.0|0
0|2020-05-01|2288.0|0|745.0|0|24.56313880646225|0|3033.0|0
0|2020-05-02|2288.0|0|745.0|0|24.56313880646225|0|3033.0|0
0|2020-05-03|2288.0|0|745.0|0|24.56313880646225|0|3033.0|0
0|2020-05-04|2288.0|0|745.0|0|24.56313880646225|0|3033.0|0
0|2020-05-05|2288.0|0|745.0|0|24.56313880646225|0|3033.0|0
