|dates|Butts_Georgia_UnitedStates.AveragePrecipitationTotal.data|Butts_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Butts_Georgia_UnitedStates.AveragePrecipitation.data|Butts_Georgia_UnitedStates.AveragePrecipitation.missing|Butts_Georgia_UnitedStates.AverageWindDirection.data|Butts_Georgia_UnitedStates.AverageWindDirection.missing|Butts_Georgia_UnitedStates.AverageWindSpeed.data|Butts_Georgia_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|210.67708333333334|0|4.109375|0
0|2020-01-02|0.0|0|0.0|0|66.09375|0|2.109375|0
0|2020-01-03|0.0|0|0.0|0|175.72916666666666|0|4.666666666666667|0
0|2020-01-04|0.0|0|0.0|0|279.4791666666667|0|10.28125|0
0|2020-01-05|0.0|0|0.0|0|261.3541666666667|0|5.979166666666667|0
0|2020-01-06|0.0|0|0.0|0|196.66666666666666|0|4.197916666666667|0
0|2020-01-07|0.0|0|0.0|0|270.8333333333333|0|8.510416666666666|0
0|2020-01-08|0.0|0|0.0|0|227.08333333333334|0|4.510416666666667|0
0|2020-01-09|0.0|0|0.0|0|65.52083333333333|0|3.8020833333333335|0
0|2020-01-10|0.0|0|0.0|0|72.39583333333333|0|2.8229166666666665|0
0|2020-01-11|0.0|0|0.0|0|173.85416666666666|0|11.072916666666666|0
0|2020-01-12|0.0|0|0.0|0|71.77083333333333|0|1.6145833333333333|0
0|2020-01-13|0.0|0|0.0|0|53.020833333333336|0|1.2708333333333333|0
0|2020-01-14|0.0|0|0.0|0|99.79166666666667|0|2.4947916666666665|0
0|2020-01-15|0.0|0|0.0|0|94.6875|0|1.8541666666666667|0
0|2020-01-16|0.0|0|0.0|0|264.0625|0|6.015625|0
0|2020-01-17|0.0|0|0.0|0|73.17708333333333|0|4.640625|0
0|2020-01-18|0.0|0|0.0|0|149.79166666666666|0|5.666666666666667|0
0|2020-01-19|0.0|0|0.0|0|318.125|0|9.75|0
0|2020-01-20|0.0|0|0.0|0|314.84375|0|6.020833333333333|0
0|2020-01-21|0.0|0|0.0|0|180.52083333333334|0|4.125|0
0|2020-01-22|0.0|0|0.0|0|39.895833333333336|0|3.2916666666666665|0
0|2020-01-23|0.0|0|0.0|0|80.10416666666667|0|4.447916666666667|0
0|2020-01-24|0.0|0|0.0|0|141.71875|0|3.6770833333333335|0
0|2020-01-25|0.0|0|0.0|0|305.2083333333333|0|7.760416666666667|0
0|2020-01-26|0.0|0|0.0|0|226.04166666666666|0|4.395833333333333|0
0|2020-01-27|0.0|0|0.0|0|235.57291666666666|0|4.333333333333333|0
0|2020-01-28|0.0|0|0.0|0|190.83333333333334|0|2.9895833333333335|0
0|2020-01-29|0.0|0|0.0|0|17.1875|0|1.0416666666666667|0
0|2020-01-30|0.0|0|0.0|0|31.770833333333332|0|2.34375|0
0|2020-01-31|0.0|0|0.0|0|58.645833333333336|0|4.4375|0
0|2020-02-01|0.0|0|0.0|0|173.125|0|3.8020833333333335|0
0|2020-02-02|0.0|0|0.0|0|267.2395833333333|0|7.645833333333333|0
0|2020-02-03|0.0|0|0.0|0|246.51041666666666|0|6.484375|0
0|2020-02-04|0.0|0|0.0|0|210.9375|0|6.322916666666667|0
0|2020-02-05|0.0|0|0.0|0|186.30208333333334|0|7.692708333333333|0
0|2020-02-06|0.0|0|0.0|0|213.02083333333334|0|10.0|0
0|2020-02-07|0.0|0|0.0|0|242.29166666666666|0|10.604166666666666|0
0|2020-02-08|0.0|0|0.0|0|71.14583333333333|0|1.6666666666666667|0
0|2020-02-09|0.0|0|0.0|0|69.16666666666667|0|3.3020833333333335|0
0|2020-02-10|0.0|0|0.0|0|48.4375|0|1.9166666666666667|0
0|2020-02-11|0.0|0|0.0|0|218.64583333333334|0|7.239583333333333|0
0|2020-02-12|0.0|0|0.0|0|124.6875|0|5.161458333333333|0
0|2020-02-13|0.0|0|0.0|0|273.75|0|10.177083333333334|0
0|2020-02-14|0.0|0|0.0|0|287.2916666666667|0|6.041666666666667|0
0|2020-02-15|0.0|0|0.0|0|58.229166666666664|0|3.2395833333333335|0
0|2020-02-16|0.0|0|0.0|0|31.979166666666668|0|1.0625|0
0|2020-02-17|0.0|0|0.0|0|42.604166666666664|0|1.65625|0
0|2020-02-18|0.0|0|0.0|0|91.04166666666667|0|2.9583333333333335|0
0|2020-02-19|0.0|0|0.0|0|143.125|0|3.2083333333333335|0
0|2020-02-20|0.0|0|0.0|0|55.0|0|6.520833333333333|0
0|2020-02-21|0.0|0|0.0|0|102.39583333333333|0|3.3229166666666665|0
0|2020-02-22|0.0|0|0.0|0|23.4375|0|0.3958333333333333|0
0|2020-02-23|0.0|0|0.0|0|54.270833333333336|0|0.8958333333333334|0
0|2020-02-24|0.0|0|0.0|0|45.3125|0|1.8645833333333333|0
0|2020-02-25|0.0|0|0.0|0|189.0625|0|4.385416666666667|0
0|2020-02-26|0.0|0|0.0|0|226.77083333333334|0|6.21875|0
0|2020-02-27|0.0|0|0.0|0|312.1354166666667|0|8.697916666666666|0
0|2020-02-28|0.0|0|0.0|0|252.08333333333334|0|6.572916666666667|0
0|2020-02-29|0.0|0|0.0|0|254.11458333333334|0|7.5|0
0|2020-03-01|0.0|0|0.0|0|98.95833333333333|0|2.9479166666666665|0
0|2020-03-02|0.0|0|0.0|0|74.47916666666667|0|2.4791666666666665|0
0|2020-03-03|0.0|0|0.0|0|218.02083333333334|0|6.072916666666667|0
0|2020-03-04|0.0|0|0.0|0|84.16666666666667|0|1.75|0
0|2020-03-05|0.0|0|0.0|0|52.395833333333336|0|4.302083333333333|0
0|2020-03-06|0.0|0|0.0|0|305.0|0|9.46875|0
0|2020-03-07|0.0|0|0.0|0|164.58333333333334|0|3.9895833333333335|0
0|2020-03-08|0.0|0|0.0|0|63.75|0|3.0833333333333335|0
0|2020-03-09|0.0|0|0.0|0|78.33333333333333|0|3.46875|0
0|2020-03-10|0.0|0|0.0|0|144.01041666666666|0|3.84375|0
0|2020-03-11|0.0|0|0.0|0|208.64583333333334|0|5.223958333333333|0
0|2020-03-12|0.0|0|0.0|0|144.79166666666666|0|4.25|0
0|2020-03-13|0.0|0|0.0|0|208.02083333333334|0|5.697916666666667|0
0|2020-03-14|0.0|0|0.0|0|53.645833333333336|0|1.71875|0
0|2020-03-15|0.0|0|0.0|0|138.125|0|3.4270833333333335|0
0|2020-03-16|0.0|0|0.0|0|51.25|0|2.5104166666666665|0
0|2020-03-17|0.0|0|0.0|0|32.8125|0|0.7083333333333334|0
0|2020-03-18|0.0|0|0.0|0|68.95833333333333|0|2.5104166666666665|0
0|2020-03-19|0.0|0|0.0|0|92.8125|0|3.6979166666666665|0
0|2020-03-20|0.0|0|0.0|0|188.22916666666666|0|5.8125|0
0|2020-03-21|0.0|0|0.0|0|242.70833333333334|0|4.552083333333333|0
0|2020-03-22|0.0|0|0.0|0|117.08333333333333|0|3.4375|0
0|2020-03-23|0.0|0|0.0|0|81.35416666666667|0|2.6458333333333335|0
0|2020-03-24|0.0|0|0.0|0|121.875|0|3.8697916666666665|0
0|2020-03-25|0.0|0|0.0|0|237.39583333333334|0|6.145833333333333|0
0|2020-03-26|0.0|0|0.0|0|73.33333333333333|0|2.2916666666666665|0
0|2020-03-27|0.0|0|0.0|0|173.125|0|4.166666666666667|0
0|2020-03-28|0.0|0|0.0|0|228.125|0|6.927083333333333|0
0|2020-03-29|0.0|0|0.0|0|247.29166666666666|0|7.385416666666667|0
0|2020-03-30|0.0|0|0.0|0|256.25|0|4.5|0
0|2020-03-31|0.0|0|0.0|0|135.26041666666666|0|5.416666666666667|0
0|2020-04-01|0.0|0|0.0|0|283.125|0|6.854166666666667|0
0|2020-04-02|0.0|0|0.0|0|67.08333333333333|0|1.5729166666666667|0
0|2020-04-03|0.0|0|0.0|0|90.83333333333333|0|1.78125|0
0|2020-04-04|0.0|0|0.0|0|107.60416666666667|0|2.8333333333333335|0
0|2020-04-05|0.0|0|0.0|0|45.520833333333336|0|1.09375|0
0|2020-04-06|0.0|0|0.0|0|135.9375|0|3.0|0
0|2020-04-07|0.0|0|0.0|0|153.02083333333334|0|4.135416666666667|0
0|2020-04-08|0.0|0|0.0|0|216.66666666666666|0|4.572916666666667|0
