|dates|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crenshaw_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Crenshaw_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
