|dates|KetchikanGateway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KetchikanGateway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KetchikanGateway_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|KetchikanGateway_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|KetchikanGateway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KetchikanGateway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KetchikanGateway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KetchikanGateway_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
