|dates|Fremont_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fremont_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fremont_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fremont_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fremont_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fremont_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fremont_Idaho_UnitedStates.TotalPopulation.data|Fremont_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13099.0|0
