|dates|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitation.data|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Spartanburg_SouthCarolina_UnitedStates.AverageWindDirection.data|Spartanburg_SouthCarolina_UnitedStates.AverageWindDirection.missing|Spartanburg_SouthCarolina_UnitedStates.AverageWindSpeed.data|Spartanburg_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-02-02|0.0|0|0.0|0|225.41666666666666|0|8.291666666666666|0
0|2020-02-03|0.0|0|0.0|0|190.3125|0|5.385416666666667|0
0|2020-02-04|0.0|0|0.0|0|204.0625|0|6.666666666666667|0
0|2020-02-05|0.0|0|0.001979166666666667|0|141.875|0|3.1354166666666665|0
0|2020-02-06|0.0|0|0.12291666666666669|0|121.04166666666667|0|4.041666666666667|0
0|2020-02-07|0.0|0|0.00020833333333333335|0|227.65625|0|14.260416666666666|0
0|2020-02-08|0.0|0|0.002291666666666667|0|17.708333333333332|0|0.3958333333333333|0
0|2020-02-09|0.0|0|0.0|0|17.5|0|0.34375|0
0|2020-02-10|0.0|0|0.009375|0|14.6875|0|0.3229166666666667|0
0|2020-02-11|0.0|0|0.015104166666666669|0|155.67708333333334|0|7.140625|0
0|2020-02-12|0.0|0|0.0003125|0|103.07291666666667|0|4.395833333333333|0
0|2020-02-13|0.0|0|0.018854166666666672|0|210.625|0|7.770833333333333|0
0|2020-02-14|0.0|0|0.0|0|154.89583333333334|0|6.109375|0
0|2020-02-15|0.0|0|0.0|0|41.354166666666664|0|4.104166666666667|0
0|2020-02-16|0.0|0|0.0|0|29.791666666666668|0|0.5833333333333334|0
0|2020-02-17|0.0|0|0.0|0|27.65625|0|1.625|0
0|2020-02-18|0.0|0|0.008541666666666671|0|25.520833333333332|0|0.4166666666666667|0
0|2020-02-19|0.0|0|0.002708333333333334|0|66.45833333333333|0|4.828125|0
0|2020-02-20|0.0|0|0.008437500000000002|0|47.291666666666664|0|6.354166666666667|0
0|2020-02-21|0.0|0|0.0|0|65.625|0|5.442708333333333|0
0|2020-02-22|0.0|0|0.0|0|61.145833333333336|0|1.1875|0
0|2020-02-23|0.0|0|0.0|0|115.3125|0|2.609375|0
0|2020-02-24|0.0|0|0.01541666666666667|0|96.66666666666667|0|1.65625|0
0|2020-02-25|0.0|0|0.005416666666666668|0|124.27083333333333|0|3.65625|0
0|2020-02-26|0.0|0|0.0|0|119.6875|0|4.96875|0
0|2020-02-27|0.0|0|0.0|0|261.0416666666667|0|8.041666666666666|0
0|2020-02-28|0.0|0|0.0|0|187.96875|0|7.380208333333333|0
0|2020-02-29|0.0|0|0.0|0|223.95833333333334|0|5.09375|0
0|2020-03-01|0.0|0|0.0|0|46.25|0|1.1145833333333333|0
0|2020-03-02|0.0|0|0.0|0|142.70833333333334|0|3.6354166666666665|0
0|2020-03-03|0.0|0|0.0284375|0|89.79166666666667|0|1.8541666666666667|0
0|2020-03-04|0.0|0|0.0|0|88.22916666666667|0|1.375|0
0|2020-03-05|0.0|0|0.004583333333333334|0|30.416666666666668|0|1.0625|0
0|2020-03-06|0.0|0|0.0|0|261.3541666666667|0|9.427083333333334|0
0|2020-03-07|0.0|0|0.0|0|125.83333333333333|0|5.135416666666667|0
0|2020-03-08|0.0|0|0.0|0|45.416666666666664|0|1.21875|0
0|2020-03-09|0.0|0|0.0|0|83.95833333333333|0|2.6979166666666665|0
0|2020-03-10|0.0|0|0.0004166666666666667|0|202.29166666666666|0|6.645833333333333|0
0|2020-03-11|0.0|0|0.002916666666666667|0|166.875|0|5.40625|0
0|2020-03-12|0.0|0|0.0|0|119.375|0|2.3229166666666665|0
0|2020-03-13|0.0|0|0.0|0|223.125|0|5.395833333333333|0
0|2020-03-14|0.0|0|0.0|0|28.958333333333332|0|2.1354166666666665|0
0|2020-03-15|0.0|0|0.00020833333333333335|0|72.60416666666667|0|4.645833333333333|0
0|2020-03-16|0.0|0|0.0|0|40.208333333333336|0|4.291666666666667|0
0|2020-03-17|0.0|0|0.004375000000000001|0|92.39583333333333|0|1.8541666666666667|0
0|2020-03-18|0.0|0|0.0017708333333333332|0|43.59375|0|1.6197916666666667|0
0|2020-03-19|0.0|0|0.0|0|99.11458333333333|0|3.015625|0
0|2020-03-20|0.0|0|0.0|0|183.80208333333334|0|6.223958333333333|0
0|2020-03-21|0.0|0|0.0003125|0|173.54166666666666|0|4.71875|0
0|2020-03-22|0.0|0|0.0005208333333333333|0|91.45833333333333|0|6.8125|0
0|2020-03-23|0.0|0|0.017083333333333336|0|33.020833333333336|0|1.0104166666666667|0
0|2020-03-24|0.0|0|0.012604166666666668|0|14.84375|0|1.109375|0
0|2020-03-25|0.0|0|0.012916666666666668|0|160.78125|0|4.84375|0
0|2020-03-26|0.0|0|0.0|0|55.416666666666664|0|2.09375|0
0|2020-03-27|0.0|0|0.0|0|199.79166666666666|0|6.677083333333333|0
0|2020-03-28|0.0|0|0.0|0|181.14583333333334|0|7.21875|0
0|2020-03-29|0.0|0|0.0|0|211.04166666666666|0|9.411458333333334|0
0|2020-03-30|0.0|0|0.0|0|215.9375|0|4.958333333333333|0
0|2020-03-31|0.0|0|0.0013541666666666665|0|78.54166666666667|0|5.458333333333333|0
0|2020-04-01|0.0|0|0.0|0|205.41666666666666|0|5.25|0
0|2020-04-02|0.0|0|0.0|0|129.63541666666666|0|2.1041666666666665|0
0|2020-04-03|0.0|0|0.0|0|55.833333333333336|0|1.3541666666666667|0
0|2020-04-04|0.0|0|0.0|0|39.375|0|0.8958333333333334|0
0|2020-04-05|0.0|0|0.0|0|22.708333333333332|0|0.7083333333333334|0
0|2020-04-06|0.0|0|0.0040625|0|114.375|0|3.7395833333333335|0
0|2020-04-07|0.0|0|0.0003125|0|127.39583333333333|0|4.84375|0
0|2020-04-08|0.0|0|0.0|0|205.625|0|5.333333333333333|0
0|2020-04-09|0.0|0|0.0|0|211.97916666666666|0|9.5|0
0|2020-04-10|0.0|0|0.0|0|266.3541666666667|0|8.885416666666666|0
0|2020-04-11|0.0|0|0.0|0|79.6875|0|1.9583333333333333|0
0|2020-04-12|0.0|0|0.02656249999999998|0|63.958333333333336|0|3.2083333333333335|0
0|2020-04-13|0.0|0|0.05020833333333333|0|197.39583333333334|0|9.447916666666666|0
0|2020-04-14|0.0|0|0.0|0|116.77083333333333|0|4.3125|0
0|2020-04-15|0.0|0|0.0|0|101.25|0|5.770833333333333|0
0|2020-04-16|0.0|0|0.0|0|127.8125|0|3.890625|0
0|2020-04-17|0.0|0|0.0|0|116.35416666666667|0|4.15625|0
0|2020-04-18|0.0|0|0.0043749999999999995|0|169.79166666666666|0|5.3125|0
0|2020-04-19|0.0|0|0.0|0|52.395833333333336|0|3.5416666666666665|0
0|2020-04-20|0.0|0|0.036562499999999984|0|99.47916666666667|0|2.9166666666666665|0
0|2020-04-21|0.0|0|0.0|0|194.89583333333334|0|7.125|0
0|2020-04-22|0.0|0|0.0|0|117.8125|0|2.3645833333333335|0
0|2020-04-23|0.0|0|0.02166666666666667|0|51.770833333333336|0|1.3541666666666667|0
0|2020-04-24|0.0|0|0.0|0|236.5625|0|6.53125|0
0|2020-04-25|0.0|0|0.0016666666666666668|0|61.145833333333336|0|4.479166666666667|0
0|2020-04-26|0.0|0|0.0|0|225.52083333333334|0|8.9375|0
0|2020-04-27|0.0|0|0.0|0|217.91666666666666|0|5.244791666666667|0
0|2020-04-28|0.0|0|0.0|0|29.0625|0|0.71875|0
0|2020-04-29|0.0|0|0.03666666666666667|0|121.875|0|4.114583333333333|0
0|2020-04-30|0.0|0|0.02447916666666666|0|114.79166666666667|0|3.7395833333333335|0
0|2020-05-01|0.0|0|0.0|0|166.45833333333334|0|5.270833333333333|0
0|2020-05-02|0.0|0|0.0|0|93.33333333333333|0|2.0729166666666665|0
0|2020-05-03|0.0|0|0.0|0|210.10416666666666|0|6.1875|0
0|2020-05-04|0.0|0|0.05333333333333334|0|134.47916666666666|0|3.3958333333333335|0
0|2020-05-05|0.0|0|0.05447916666666666|0|109.89583333333333|0|3.5520833333333335|0
0|2020-05-06|0.0|0|0.0|0|265.8333333333333|0|8.479166666666666|0
0|2020-05-07|0.0|0|0.0|0|98.75|0|2.21875|0
0|2020-05-08|0.0|0|0.001875|0|147.91666666666666|0|4.4375|0
0|2020-05-09|0.0|0|0.0|0|161.66666666666666|0|5.229166666666667|0
0|2020-05-10|0.0|0|0.0|0|83.54166666666667|0|3.1354166666666665|0
0|2020-05-11|0.0|0|0.0|0|238.125|0|7.666666666666667|0
0|2020-05-12|0.0|0|0.0|0|80.0|0|1.7916666666666667|0
0|2020-05-13|0.0|0|0.0|0|18.541666666666668|0|2.3333333333333335|0
0|2020-05-14|0.0|0|0.0|0|81.35416666666667|0|2.2708333333333335|0
0|2020-05-15|0.0|0|0.0|0|99.375|0|2.2708333333333335|0
0|2020-05-16|0.0|0|0.0|0|25.0|0|0.75|0
0|2020-05-17|0.0|0|0.0|0|43.4375|0|2.2916666666666665|0
0|2020-05-18|0.0|0|0.014895833333333339|0|20.520833333333332|0|0.875|0
0|2020-05-19|0.0|0|0.048333333333333305|0|44.791666666666664|0|5.104166666666667|0
0|2020-05-20|0.0|0|0.022187500000000013|0|54.322916666666664|0|11.53125|0
0|2020-05-21|0.0|0|0.006666666666666668|0|50.833333333333336|0|5.770833333333333|0
0|2020-05-22|0.0|0|0.013229166666666669|0|37.1875|0|0.84375|0
0|2020-05-23|0.0|0|0.00020833333333333335|0|152.70833333333334|0|3.6458333333333335|0
0|2020-05-24|0.0|0|0.0|0|45.0|0|1.6145833333333333|0
0|2020-05-25|0.0|0|0.0|0|56.770833333333336|0|3.6875|0
0|2020-05-26|0.0|0|0.0|0|70.20833333333333|0|4.40625|0
0|2020-05-27|0.0|0|0.0015624999999999999|0|60.833333333333336|0|6.21875|0
0|2020-05-28|0.0|0|0.010833333333333334|0|57.8125|0|1.4270833333333333|0
0|2020-05-29|0.0|0|0.004166666666666667|0|71.45833333333333|0|1.53125|0
0|2020-05-30|0.0|0|0.0|0|147.1875|0|2.6979166666666665|0
0|2020-05-31|0.0|0|0.0|0|43.75|0|4.947916666666667|0
0|2020-06-01|0.0|0|0.0|0|40.104166666666664|0|3.2916666666666665|0
0|2020-06-02|0.0|0|0.0|0|126.25|0|4.354166666666667|0
0|2020-06-03|0.0|0|0.0|0|153.02083333333334|0|4.375|0
0|2020-06-04|0.0|0|0.0|0|113.125|0|2.6979166666666665|0
0|2020-06-05|0.0|0|0.0|0|165.9375|0|4.40625|0
0|2020-06-06|0.0|0|0.0|0|70.20833333333333|0|1.6770833333333333|0
0|2020-06-07|0.0|0|0.0|0|97.29166666666667|0|1.9583333333333333|0
0|2020-06-08|0.0|0|0.0|0|34.6875|0|0.65625|0
0|2020-06-09|0.0|0|0.0|0|83.02083333333333|0|2.1979166666666665|0
0|2020-06-10|0.0|0|0.0008333333333333334|0|54.895833333333336|0|1.6979166666666667|0
0|2020-06-11|0.0|0|0.0|0|127.5|0|2.4270833333333335|0
0|2020-06-12|0.0|0|0.0|0|46.25|0|7.15625|0
0|2020-06-13|0.0|0|0.0|0|61.666666666666664|0|4.375|0
0|2020-06-14|0.0|0|0.0|0|50.104166666666664|0|3.09375|0
0|2020-06-15|0.0|0|0.0|0|33.333333333333336|0|7.625|0
0|2020-06-16|0.0|0|0.008437500000000002|0|32.291666666666664|0|9.447916666666666|0
0|2020-06-17|0.0|0|0.0067708333333333336|0|57.083333333333336|0|1.9791666666666667|0
0|2020-06-18|0.0|0|0.0011979166666666668|0|77.60416666666667|0|1.6822916666666667|0
0|2020-06-19|0.0|0|0.0003125|0|107.8125|0|1.9270833333333333|0
0|2020-06-20|0.0|0|0.0|0|79.89583333333333|0|1.5625|0
0|2020-06-21|0.0|0|0.0010416666666666664|0|69.6875|0|1.6666666666666667|0
0|2020-06-22|0.0|0|0.0|0|158.33333333333334|0|4.677083333333333|0
0|2020-06-23|0.0|0|0.0025|0|160.10416666666666|0|4.229166666666667|0
0|2020-06-24|0.0|0|0.017708333333333336|0|94.47916666666667|0|1.8229166666666667|0
0|2020-06-25|0.0|0|0.0030208333333333337|0|126.77083333333333|0|2.96875|0
0|2020-06-26|0.0|0|0.0|0|138.85416666666666|0|3.6041666666666665|0
0|2020-06-27|0.0|0|0.0|0|248.64583333333334|0|6.614583333333333|0
0|2020-06-28|0.0|0|0.02395833333333333|0|198.33333333333334|0|5.84375|0
0|2020-06-29|0.0|0|0.0003125|0|228.4375|0|5.364583333333333|0
0|2020-06-30|0.0|0|0.0|0|105.72916666666667|0|2.125|0
0|2020-07-01|0.0|0|0.0|0|68.22916666666667|0|1.3958333333333333|0
0|2020-07-02|0.0|0|0.0|0|46.770833333333336|0|4.291666666666667|0
0|2020-07-03|0.0|0|0.0|0|58.645833333333336|0|1.4479166666666667|0
0|2020-07-04|0.0|0|0.0|0|71.45833333333333|0|1.3333333333333333|0
0|2020-07-05|0.0|0|0.0|0|57.260416666666664|0|1.5833333333333333|0
0|2020-07-06|0.0|0|0.0003125|0|41.979166666666664|0|2.0677083333333335|0
0|2020-07-07|0.0|0|0.004062500000000001|0|35.0|0|2.2395833333333335|0
0|2020-07-08|0.0|0|0.005625000000000001|0|32.291666666666664|0|4.09375|0
0|2020-07-09|0.0|0|0.0|0|48.125|0|3.7395833333333335|0
0|2020-07-10|0.0|0|0.0|0|53.020833333333336|0|1.53125|0
0|2020-07-11|0.0|0|0.0|0|235.41666666666666|0|4.739583333333333|0
0|2020-07-12|0.0|0|0.0|0|130.83333333333334|0|2.6041666666666665|0
0|2020-07-13|0.0|0|0.0|0|76.14583333333333|0|2.03125|0
0|2020-07-14|0.0|0|0.0|0|52.65625|0|2.8229166666666665|0
0|2020-07-15|0.0|0|0.0|0|42.708333333333336|0|1.2083333333333333|0
0|2020-07-16|0.0|0|0.0|0|57.03125|0|1.5052083333333333|0
0|2020-07-17|0.0|0|0.0|0|77.70833333333333|0|1.9895833333333333|0
0|2020-07-18|0.0|0|0.005208333333333333|0|41.510416666666664|0|1.4635416666666667|0
0|2020-07-19|0.0|0|0.0|0|75.41666666666667|0|1.6979166666666667|0
0|2020-07-20|0.0|0|0.0006770833333333334|0|56.09375|0|1.59375|0
0|2020-07-21|0.0|0|0.002291666666666667|0|75.41666666666667|0|1.84375|0
0|2020-07-22|0.0|0|0.0|0|97.70833333333333|0|2.21875|0
0|2020-07-23|0.0|0|0.0|0|132.8125|0|3.7604166666666665|0
0|2020-07-24|0.0|0|0.0020833333333333333|0|44.895833333333336|0|1.578125|0
0|2020-07-25|0.0|0|0.0|0|46.458333333333336|0|0.9166666666666666|0
0|2020-07-26|0.0|0|0.0|0|46.770833333333336|0|0.9166666666666666|0
0|2020-07-27|0.0|0|0.0|0|93.95833333333333|0|2.0208333333333335|0
0|2020-07-28|0.0|0|0.0022916666666666667|0|128.4375|0|3.0260416666666665|0
0|2020-07-29|0.0|0|0.0037500000000000003|0|48.125|0|1.1458333333333333|0
0|2020-07-30|0.0|0|0.0004166666666666667|0|128.22916666666666|0|3.0208333333333335|0
0|2020-07-31|0.0|0|0.0|0|229.58333333333334|0|7.03125|0
0|2020-08-01|0.0|0|0.0|0|131.04166666666666|0|3.6979166666666665|0
0|2020-08-02|0.0|0|0.0003125|0|125.41666666666667|0|3.8333333333333335|0
0|2020-08-03|0.0|0|0.013020833333333337|0|37.1875|0|3.3333333333333335|0
0|2020-08-04|0.0|0|0.0005208333333333333|0|124.58333333333333|0|2.7083333333333335|0
0|2020-08-05|0.0|0|0.0026041666666666674|0|70.20833333333333|0|2.6041666666666665|0
0|2020-08-06|0.0|0|0.0003125|0|52.5|0|1.2291666666666667|0
0|2020-08-07|0.0|0|0.0|0|43.75|0|1.4583333333333333|0
0|2020-08-08|0.0|0|0.0003125|0|67.29166666666667|0|1.1979166666666667|0
0|2020-08-09|0.0|0|0.0|0|43.229166666666664|0|1.1666666666666667|0
0|2020-08-10|0.0|0|0.0|0|36.145833333333336|0|1.0416666666666667|0
0|2020-08-11|0.0|0|0.0|0|38.645833333333336|0|0.6770833333333334|0
0|2020-08-12|0.0|0|0.0025|0|61.302083333333336|0|1.8697916666666667|0
0|2020-08-13|0.0|0|0.013229166666666667|0|51.458333333333336|0|3.0|0
0|2020-08-14|0.0|0|0.0|0|17.5|0|0.4270833333333333|0
0|2020-08-15|0.0|0|0.08114583333333335|0|29.0625|0|1.0833333333333333|0
0|2020-08-16|0.0|0|0.0|0|18.020833333333332|0|1.3958333333333333|0
0|2020-08-17|0.0|0|0.00984375|0|86.14583333333333|0|2.1979166666666665|0
0|2020-08-18|0.0|0|0.0|0|6.666666666666667|0|0.3541666666666667|0
0|2020-08-19|0.0|0|0.0028125000000000008|0|7.1875|0|1.1041666666666667|0
0|2020-08-20|0.0|0|0.0|0|34.6875|0|2.25|0
0|2020-08-21|0.0|0|0.021041666666666677|0|32.291666666666664|0|2.3541666666666665|0
0|2020-08-22|0.0|0|0.0|0|66.25|0|1.53125|0
0|2020-08-23|0.0|0|0.0|0|61.770833333333336|0|1.5416666666666667|0
0|2020-08-24|0.0|0|0.0007291666666666667|0|26.5625|0|0.4895833333333333|0
0|2020-08-25|0.0|0|0.0011979166666666666|0|113.22916666666667|0|2.21875|0
0|2020-08-26|0.0|0|0.0|0|43.4375|0|0.84375|0
0|2020-08-27|0.0|0|0.0|0|152.29166666666666|0|3.6979166666666665|0
0|2020-08-28|0.0|0|0.0|0|127.29166666666667|0|3.4270833333333335|0
0|2020-08-29|0.0|0|0.0004166666666666667|0|191.09375|0|6.260416666666667|0
0|2020-08-30|0.0|0|0.0|0|38.229166666666664|0|1.5520833333333333|0
0|2020-08-31|0.0|0|0.0|0|60.208333333333336|0|2.3229166666666665|0
0|2020-09-01|0.0|0|0.0|0|32.708333333333336|0|0.78125|0
0|2020-09-02|0.0|0|0.0|0|136.04166666666666|0|3.625|0
0|2020-09-03|0.0|0|0.0|0|200.9375|0|5.833333333333333|0
0|2020-09-04|0.0|0|0.0|0|159.16666666666666|0|2.703125|0
0|2020-09-05|0.0|0|0.0|0|78.48958333333333|0|5.484375|0
0|2020-09-06|0.0|0|0.0|0|24.0625|0|2.0104166666666665|0
0|2020-09-07|0.0|0|0.0|0|21.145833333333332|0|1.9895833333333333|0
0|2020-09-08|0.0|0|0.0|0|36.71875|0|4.322916666666667|0
0|2020-09-09|0.0|0|0.0039583333333333345|0|37.083333333333336|0|6.536458333333333|0
0|2020-09-10|0.0|0|0.0004166666666666667|0|34.6875|0|3.1875|0
0|2020-09-11|0.0|0|0.0|0|53.125|0|2.4479166666666665|0
0|2020-09-12|0.0|0|0.0046875|0|55.520833333333336|0|3.625|0
0|2020-09-13|0.0|0|0.0009375|0|78.33333333333333|0|2.3645833333333335|0
0|2020-09-14|0.0|0|0.0|0|41.875|0|3.875|0
0|2020-09-15|0.0|0|0.0|0|46.197916666666664|0|5.697916666666667|0
0|2020-09-16|0.0|0|0.0007291666666666667|0|44.375|0|7.21875|0
0|2020-09-17|0.0|0|0.06192708333333328|0|31.770833333333332|0|9.578125|0
0|2020-09-18|0.0|0|0.0016666666666666668|0|49.53125|0|8.5|0
0|2020-09-19|0.0|0|0.0|0|49.739583333333336|0|8.1875|0
0|2020-09-20|0.0|0|0.0|0|43.333333333333336|0|9.723958333333334|0
0|2020-09-21|0.0|0|0.0|0|41.25|0|7.729166666666667|0
0|2020-09-22|0.0|0|0.0|0|32.8125|0|0.8645833333333334|0
0|2020-09-23|0.0|0|0.0|0|21.875|0|0.4479166666666667|0
0|2020-09-24|0.0|0|0.0031249999999999997|0|33.854166666666664|0|1.8541666666666667|0
0|2020-09-25|0.0|0|0.031041666666666662|0|42.760416666666664|0|7.171875|0
0|2020-09-26|0.0|0|0.0|0|37.291666666666664|0|1.7604166666666667|0
0|2020-09-27|0.0|0|0.0|0|32.083333333333336|0|0.5729166666666666|0
0|2020-09-28|0.0|0|0.0|0|100.57291666666667|0|2.6145833333333335|0
0|2020-09-29|0.0|0|0.01604166666666667|0|177.29166666666666|0|4.28125|0
0|2020-09-30|0.0|0|0.0|0|181.875|0|3.5625|0
0|2020-10-01|0.0|0|0.0|0|139.89583333333334|0|3.4895833333333335|0
0|2020-10-02|0.0|0|0.0|0|149.79166666666666|0|4.25|0
0|2020-10-03|0.0|0|0.0|0|33.333333333333336|0|3.6770833333333335|0
0|2020-10-04|0.0|0|0.0|0|30.625|0|2.7760416666666665|0
0|2020-10-05|0.0|0|0.0|0|24.635416666666668|0|1.2447916666666667|0
0|2020-10-06|0.0|0|0.0|0|37.8125|0|0.8645833333333334|0
0|2020-10-07|0.0|0|0.0|0|86.66666666666667|0|1.59375|0
0|2020-10-08|0.0|0|0.0|0|30.104166666666668|0|0.5104166666666666|0
0|2020-10-09|0.0|0|0.00020833333333333335|0|26.041666666666668|0|4.03125|0
0|2020-10-10|0.0|0|0.017291666666666667|0|55.625|0|5.270833333333333|0
0|2020-10-11|0.0|0|0.06354166666666666|0|49.895833333333336|0|4.75|0
0|2020-10-12|0.0|0|0.0035416666666666674|0|14.166666666666666|0|0.5416666666666666|0
0|2020-10-13|0.0|0|0.0|0|117.60416666666667|0|2.3333333333333335|0
0|2020-10-14|0.0|0|0.0|0|26.354166666666668|0|1.1041666666666667|0
0|2020-10-15|0.0|0|0.0|0|56.041666666666664|0|1.2604166666666667|0
0|2020-10-16|0.0|0|0.0|0|100.20833333333333|0|4.541666666666667|0
0|2020-10-17|0.0|0|0.0|0|104.47916666666667|0|4.28125|0
0|2020-10-18|0.0|0|0.0|0|39.166666666666664|0|2.4270833333333335|0
0|2020-10-19|0.0|0|0.0|0|21.041666666666668|0|1.8229166666666667|0
0|2020-10-20|0.0|0|0.0|0|29.583333333333332|0|1.4270833333333333|0
0|2020-10-21|0.0|0|0.0|0|24.479166666666668|0|1.7291666666666667|0
0|2020-10-22|0.0|0|0.0|0|20.3125|0|1.1510416666666667|0
0|2020-10-23|0.0|0|0.0|0|22.864583333333332|0|0.5885416666666666|0
0|2020-10-24|0.0|0|0.0|0|41.875|0|1.0729166666666667|0
0|2020-10-25|0.0|0|0.02197916666666666|0|52.552083333333336|0|3.7708333333333335|0
0|2020-10-26|0.0|0|0.00010416666666666667|0|18.4375|0|1.5|0
0|2020-10-27|0.0|0|0.0|0|47.8125|0|0.9583333333333334|0
0|2020-10-28|0.0|0|0.010052083333333335|0|15.260416666666666|0|0.4010416666666667|0
0|2020-10-29|0.0|0|0.0028125000000000003|0|58.489583333333336|0|2.03125|0
0|2020-10-30|0.0|0|0.0|0|253.02083333333334|0|7.604166666666667|0
0|2020-10-31|0.0|0|0.0|0|35.104166666666664|0|4.739583333333333|0
0|2020-11-01|0.0|0|0.008906250000000004|0|155.0|0|5.03125|0
0|2020-11-02|0.0|0|0.0|0|175.10416666666666|0|4.010416666666667|0
0|2020-11-03|0.0|0|0.0|0|44.0625|0|1.2083333333333333|0
0|2020-11-04|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-11-05|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-11-06|0.0|0|0.0|0|26.770833333333332|0|2.0625|0
0|2020-11-07|0.0|0|0.0|0|34.010416666666664|0|4.916666666666667|0
0|2020-11-08|0.0|0|0.0|0|30.0|0|5.0|0
0|2020-11-09|0.0|0|0.0|0|51.666666666666664|0|5.333333333333333|0
0|2020-11-10|0.0|0|0.0020833333333333333|0|39.791666666666664|0|3.8541666666666665|0
0|2020-11-11|0.0|0|0.069375|0|69.27083333333333|0|1.375|0
0|2020-11-12|0.0|0|0.019583333333333338|0|61.770833333333336|0|4.020833333333333|0
0|2020-11-13|0.0|0|0.0005208333333333333|0|83.02083333333333|0|2.4479166666666665|0
0|2020-11-14|0.0|0|0.0|0|40.104166666666664|0|2.9270833333333335|0
0|2020-11-15|0.0|0|0.0|0|148.22916666666666|0|5.177083333333333|0
0|2020-11-16|0.0|0|0.0|0|243.07291666666666|0|4.739583333333333|0
0|2020-11-17|0.0|0|0.0|0|249.42708333333334|0|5.765625|0
0|2020-11-18|0.0|0|0.0|0|85.625|0|3.265625|0
0|2020-11-19|0.0|0|0.0|0|23.958333333333332|0|0.2708333333333333|0
0|2020-11-20|0.0|0|0.0|0|80.15625|0|1.8333333333333333|0
0|2020-11-21|0.0|0|0.0|0|4.322916666666667|0|0.234375|0
