|dates|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Throckmorton_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Throckmorton_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Throckmorton_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
