|dates|Dauphin_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Dauphin_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Dauphin_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Dauphin_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Dauphin_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Dauphin_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Dauphin_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Dauphin_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-24|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-25|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-26|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-27|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-28|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-29|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-30|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-01-31|138793.0|0|6425.5|0|4.424711727500284|0|145218.5|0
0|2020-02-01|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-02|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-03|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-04|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-05|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-06|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-07|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-08|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-09|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-10|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-11|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-12|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-13|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-14|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-15|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-16|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-17|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-18|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-19|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-20|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-21|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-22|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-23|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-24|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-25|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-26|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-27|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-28|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-02-29|138693.5|0|6481.0|0|4.464282639168725|0|145174.5|0
0|2020-03-01|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-02|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-03|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-04|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-05|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-06|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-07|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-08|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-09|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-10|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-11|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-12|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-13|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-14|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-15|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-16|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-17|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-18|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-19|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-20|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-21|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-22|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-23|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-24|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-25|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-26|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-27|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-28|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-29|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-30|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-03-31|137024.5|0|7265.5|0|5.03534548478758|0|144290.0|0
0|2020-04-01|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-02|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-03|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-04|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-05|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-06|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-07|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-08|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-09|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-10|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-11|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-12|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-13|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-14|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-15|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-16|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-17|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-18|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-19|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-20|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-21|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-22|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-23|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-24|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-25|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-26|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-27|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-28|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-29|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-04-30|122344.5|0|21179.5|0|14.756765419023996|0|143524.0|0
0|2020-05-01|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-02|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-03|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-04|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-05|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-06|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-07|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-08|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-09|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-10|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-11|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-12|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-13|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-14|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-15|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-16|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-17|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-18|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-19|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-20|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-21|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-22|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-23|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-24|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-25|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-26|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-27|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-28|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-29|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-30|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-05-31|125995.0|0|20060.0|0|13.734552052309061|0|146055.0|0
0|2020-06-01|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-02|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-03|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-04|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-05|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-06|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-07|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-08|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-09|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-10|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-11|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-12|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-13|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-14|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-15|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-16|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-17|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-18|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-19|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-20|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-21|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-22|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-23|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-24|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-25|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-26|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-27|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-28|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-29|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-06-30|126729.0|0|19842.0|0|13.537466483820127|0|146571.0|0
0|2020-07-01|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-02|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-03|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-04|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-05|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-06|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-07|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-08|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-09|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-10|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-11|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-12|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-13|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-14|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-15|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-16|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-17|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-18|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-19|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-20|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-21|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-22|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-23|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-24|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-25|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-26|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-27|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-28|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-29|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-30|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-07-31|128838.0|0|19514.0|0|13.15385030198447|0|148352.0|0
0|2020-08-01|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-02|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-03|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-04|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-05|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-06|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-07|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-08|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-09|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-10|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-11|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-12|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-13|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-14|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-15|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-16|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-17|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-18|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-19|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-20|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-21|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-22|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-23|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-24|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-25|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-26|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-27|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-28|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-29|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-30|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-08-31|129456.0|0|14438.0|0|10.033774862051231|0|143894.0|0
0|2020-09-01|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-02|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-03|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-04|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-05|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-06|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-07|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-08|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-09|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-10|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-11|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-12|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-13|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-14|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-15|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-16|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-17|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-18|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-19|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-20|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-21|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-22|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-23|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-24|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-25|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-26|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-27|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-28|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-29|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-09-30|133875.0|0|9974.0|0|6.933659601387566|0|143849.0|0
0|2020-10-01|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-02|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-03|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-04|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-05|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-06|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-07|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-08|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-09|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-10|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-11|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-12|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-13|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-14|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-15|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-16|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-17|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-18|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-19|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-20|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-21|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-22|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-23|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-24|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-25|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-26|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-27|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-28|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-29|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-30|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-10-31|134111.0|0|9221.0|0|6.433315658750314|0|143332.0|0
0|2020-11-01|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-02|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-03|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-04|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-05|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-06|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-07|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-08|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-09|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-10|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-11|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-12|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-13|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-14|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-15|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-16|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-17|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-18|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-19|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-20|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-21|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-22|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-23|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-24|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-25|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-26|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-27|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-28|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-29|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
0|2020-11-30|134426.0|0|9442.0|0|6.562960491561709|0|143868.0|0
