|dates|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kendall_Illinois_UnitedStates.TotalPopulation.data|Kendall_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|128990.0|0
