|dates|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Huerfano_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Huerfano_Colorado_UnitedStates.TotalPopulation.data|Huerfano_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6897.0|0
