|dates|Anderson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Anderson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Anderson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Anderson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Anderson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Anderson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Anderson_Kansas_UnitedStates.TotalPopulation.data|Anderson_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7858.0|0
