|dates|Hemphill_Texas_UnitedStates.BLS_EmployedPopulation.data|Hemphill_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hemphill_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hemphill_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hemphill_Texas_UnitedStates.BLS_UnemploymentRate.data|Hemphill_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hemphill_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hemphill_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|1892.5|0|67.5|0|3.443877551020408|0|1960.0|0
0|2020-01-28|1892.5|0|67.5|0|3.443877551020408|0|1960.0|0
0|2020-01-29|1892.5|0|67.5|0|3.443877551020408|0|1960.0|0
0|2020-01-30|1892.5|0|67.5|0|3.443877551020408|0|1960.0|0
0|2020-01-31|1892.5|0|67.5|0|3.443877551020408|0|1960.0|0
0|2020-02-01|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-02|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-03|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-04|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-05|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-06|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-07|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-08|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-09|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-10|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-11|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-12|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-13|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-14|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-15|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-16|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-17|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-18|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-19|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-20|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-21|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-22|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-23|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-24|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-25|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-26|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-27|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-28|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-02-29|1908.0|0|61.5|0|3.1226199543031226|0|1969.5|0
0|2020-03-01|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-02|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-03|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-04|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-05|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-06|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-07|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-08|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-09|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-10|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-11|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-12|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-13|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-14|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-15|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-16|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-17|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-18|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-19|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-20|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-21|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-22|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-23|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-24|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-25|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-26|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-27|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-28|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-29|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-30|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-03-31|1871.5|0|78.5|0|4.0256410256410255|0|1950.0|0
0|2020-04-01|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-02|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-03|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-04|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-05|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-06|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-07|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-08|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-09|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-10|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-11|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-12|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-13|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-14|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-15|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-16|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-17|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-18|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-19|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-20|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-21|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-22|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-23|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-24|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-25|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-26|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-27|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-28|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-29|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-04-30|1559.5|0|92.5|0|5.599273607748184|0|1652.0|0
0|2020-05-01|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-02|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-03|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-04|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-05|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-06|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-07|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-08|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-09|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-10|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-11|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-12|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-13|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-14|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-15|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-16|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-17|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-18|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-19|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-20|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-21|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-22|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-23|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-24|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-25|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-26|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-27|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-28|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-29|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-30|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-05-31|1626.0|0|93.0|0|5.4101221640488655|0|1719.0|0
0|2020-06-01|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-02|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-03|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-04|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-05|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-06|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-07|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-08|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-09|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-10|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-11|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-12|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-13|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-14|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-15|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-16|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-17|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-18|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-19|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-20|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-21|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-22|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-23|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-24|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-25|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-26|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-27|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-28|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-29|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-06-30|1693.0|0|105.0|0|5.839822024471635|0|1798.0|0
0|2020-07-01|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-02|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-03|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-04|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-05|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-06|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-07|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-08|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-09|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-10|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-11|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-12|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-13|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-14|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-15|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-16|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-17|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-18|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-19|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-20|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-21|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-22|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-23|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-24|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-25|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-26|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-27|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-28|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-29|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-30|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-07-31|1633.0|0|95.0|0|5.497685185185185|0|1728.0|0
0|2020-08-01|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-02|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-03|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-04|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-05|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-06|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-07|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-08|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-09|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-10|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-11|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-12|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-13|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-14|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-15|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-16|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-17|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-18|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-19|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-20|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-21|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-22|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-23|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-24|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-25|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-26|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-27|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-28|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-29|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-30|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-08-31|1704.0|0|67.0|0|3.7831733483907395|0|1771.0|0
0|2020-09-01|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-02|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-03|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-04|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-05|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-06|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-07|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-08|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-09|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-10|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-11|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-12|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-13|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-14|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-15|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-16|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-17|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-18|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-19|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-20|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-21|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-22|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-23|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-24|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-25|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-26|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-27|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-28|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-29|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-09-30|1659.0|0|77.0|0|4.435483870967742|0|1736.0|0
0|2020-10-01|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-02|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-03|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-04|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-05|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-06|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-07|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-08|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-09|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-10|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-11|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-12|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-13|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-14|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-15|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-16|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-17|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-18|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-19|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-20|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-21|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-22|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-23|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-24|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-25|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-26|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-27|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-28|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-29|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-30|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-10-31|1768.0|0|76.0|0|4.1214750542299345|0|1844.0|0
0|2020-11-01|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-02|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-03|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-04|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-05|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-06|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-07|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-08|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-09|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-10|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-11|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-12|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-13|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-14|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-15|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-16|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-17|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-18|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-19|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-20|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-21|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-22|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-23|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-24|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-25|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-26|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-27|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-28|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-29|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-11-30|1775.0|0|91.0|0|4.876741693461951|0|1866.0|0
0|2020-12-01|1776.0|0|86.0|0|4.618689581095596|0|1862.0|0
0|2020-12-02|1776.0|0|86.0|0|4.618689581095596|0|1862.0|0
0|2020-12-03|1776.0|0|86.0|0|4.618689581095596|0|1862.0|0
0|2020-12-04|1776.0|0|86.0|0|4.618689581095596|0|1862.0|0
0|2020-12-05|1776.0|0|86.0|0|4.618689581095596|0|1862.0|0
0|2020-12-06|1776.0|0|86.0|0|4.618689581095596|0|1862.0|0
