|dates|Franklin_NewYork_UnitedStates.BLS_EmployedPopulation.data|Franklin_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Franklin_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Franklin_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_NewYork_UnitedStates.BLS_UnemploymentRate.data|Franklin_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Franklin_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Franklin_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-02|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-03|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-04|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-05|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-06|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-07|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-08|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-09|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-10|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-11|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-12|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-13|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-14|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-15|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-16|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-17|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-18|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-19|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-20|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-21|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-22|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-23|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-24|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-25|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-26|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-27|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-28|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-29|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-30|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-01-31|18548.0|0|1152.0|0|5.847715736040609|0|19700.0|0
0|2020-02-01|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-02|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-03|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-04|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-05|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-06|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-07|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-08|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-09|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-10|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-11|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-12|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-13|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-14|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-15|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-16|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-17|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-18|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-19|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-20|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-21|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-22|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-23|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-24|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-25|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-26|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-27|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-28|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-02-29|18513.5|0|1124.0|0|5.7237428389560785|0|19637.5|0
0|2020-03-01|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-02|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-03|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-04|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-05|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-06|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-07|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-08|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-09|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-10|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-11|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-12|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-13|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-14|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-15|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-16|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-17|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-18|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-19|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-20|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-21|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-22|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-23|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-24|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-25|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-26|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-27|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-28|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-29|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-30|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-03-31|18282.5|0|1160.5|0|5.968729105590701|0|19443.0|0
0|2020-04-01|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-02|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-03|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-04|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-05|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-06|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-07|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-08|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-09|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-10|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-11|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-12|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-13|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-14|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-15|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-16|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-17|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-18|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-19|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-20|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-21|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-22|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-23|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-24|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-25|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-26|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-27|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-28|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-29|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-04-30|16287.0|0|2903.5|0|15.12988197285115|0|19190.5|0
0|2020-05-01|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-02|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-03|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-04|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-05|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-06|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-07|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-08|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-09|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-10|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-11|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-12|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-13|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-14|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-15|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-16|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-17|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-18|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
0|2020-05-19|16567.0|0|2332.0|0|12.339277210434414|0|18899.0|0
