|dates|Meeker_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Meeker_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Meeker_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Meeker_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Meeker_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Meeker_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Meeker_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Meeker_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
