|dates|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Waynesboro_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Waynesboro_Virginia_UnitedStates.TotalPopulation.data|Waynesboro_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22630.0|0
