|dates|Hart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hart_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hart_Georgia_UnitedStates.TotalPopulation.data|Hart_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26205.0|0
