|dates|Kendall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kendall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kendall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kendall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kendall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kendall_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kendall_Texas_UnitedStates.TotalPopulation.data|Kendall_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47431.0|0
