|dates|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gilpin_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Gilpin_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
