|dates|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Karnes_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Karnes_Texas_UnitedStates.TotalPopulation.data|Karnes_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15601.0|0
