|dates|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brazos_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Brazos_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brazos_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
