|dates|Spencer_Indiana_UnitedStates.BLS_EmployedPopulation.data|Spencer_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Spencer_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Spencer_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Spencer_Indiana_UnitedStates.BLS_UnemploymentRate.data|Spencer_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Spencer_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Spencer_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-09|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-10|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-11|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-12|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-13|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-14|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-15|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-16|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-17|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-18|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-19|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-20|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-21|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-22|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-23|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-24|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-25|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-26|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-27|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-28|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-29|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-04-30|8748.5|0|1301.0|0|12.945917707348624|0|10049.5|0
0|2020-05-01|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-02|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-03|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-04|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-05|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-06|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-07|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-08|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-09|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-10|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-11|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-12|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-13|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-14|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-15|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-16|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-17|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-18|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-19|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-20|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-21|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-22|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-23|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-24|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-25|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-26|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-27|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-28|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-29|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-30|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-05-31|9144.0|0|860.0|0|8.59656137544982|0|10004.0|0
0|2020-06-01|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-02|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-03|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-04|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-05|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-06|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-07|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-08|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-09|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-10|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-11|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-12|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-13|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-14|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-15|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-16|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-17|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-18|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-19|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-20|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-21|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-22|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-23|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-24|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-25|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-26|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-27|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-28|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-29|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-06-30|9980.0|0|789.0|0|7.326585569690779|0|10769.0|0
0|2020-07-01|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-02|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-03|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-04|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-05|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-06|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-07|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-08|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-09|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-10|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-11|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-12|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-13|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-14|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-15|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-16|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-17|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-18|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-19|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-20|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-21|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-22|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-23|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-24|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-25|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-26|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-27|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-28|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-29|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-30|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-07-31|10198.0|0|704.0|0|6.4575307283067325|0|10902.0|0
0|2020-08-01|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-02|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-03|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-04|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-05|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-06|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-07|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-08|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-09|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-10|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-11|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-12|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-13|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-14|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-15|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-16|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-17|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-18|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-19|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-20|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-21|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-22|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-23|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-24|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-25|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-26|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-27|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-28|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-29|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-30|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-08-31|10126.0|0|549.0|0|5.142857142857143|0|10675.0|0
0|2020-09-01|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-02|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-03|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-04|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-05|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-06|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-07|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-08|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-09|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-10|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-11|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-12|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-13|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-14|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-15|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-16|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-17|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-18|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-19|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-20|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-21|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-22|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-23|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-24|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-25|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-26|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-27|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-28|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-29|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-09-30|10106.0|0|456.0|0|4.317364135580383|0|10562.0|0
0|2020-10-01|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-02|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-03|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-04|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-05|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-06|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-07|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-08|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-09|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-10|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-11|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-12|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-13|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-14|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-15|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-16|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-17|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-18|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-19|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-20|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-21|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-22|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-23|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-24|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-25|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-26|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-27|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-28|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-29|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-30|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-10-31|10140.0|0|399.0|0|3.785937944776544|0|10539.0|0
0|2020-11-01|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-02|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-03|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-04|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-05|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-06|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-07|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-08|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-09|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-10|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-11|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-12|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-13|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-14|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-15|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-16|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-17|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-18|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-19|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-20|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-21|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-22|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-23|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-24|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-25|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-26|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-27|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-28|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-29|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-11-30|9669.0|0|388.0|0|3.858009346723675|0|10057.0|0
0|2020-12-01|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-02|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-03|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-04|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-05|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-06|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-07|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
0|2020-12-08|9661.0|0|361.0|0|3.602075434045101|0|10022.0|0
