|dates|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ogle_Illinois_UnitedStates.TotalPopulation.data|Ogle_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|50643.0|0
