|dates|Camden_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Camden_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Camden_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Camden_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Camden_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Camden_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Camden_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Camden_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
