|dates|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|GrandForks_NorthDakota_UnitedStates.TotalPopulation.data|GrandForks_NorthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|69451.0|0
