|dates|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SantaBarbara_California_UnitedStates.NYT_ConfirmedDeaths.data|SantaBarbara_California_UnitedStates.NYT_ConfirmedDeaths.missing|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SantaBarbara_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
