|dates|Letcher_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Letcher_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Letcher_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Letcher_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Letcher_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Letcher_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Letcher_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Letcher_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-03|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-04|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-05|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-06|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-07|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-08|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-09|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-10|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-11|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-12|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-13|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-14|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-15|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-16|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-17|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-18|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-19|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-20|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-21|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-22|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-23|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-24|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-25|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-26|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-27|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-28|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-02-29|5829.5|0|580.5|0|9.05616224648986|0|6410.0|0
0|2020-03-01|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-02|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-03|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-04|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-05|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-06|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-07|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-08|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-09|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-10|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-11|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-12|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-13|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-14|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-15|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-16|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-17|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-18|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-19|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-20|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-21|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-22|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-23|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-24|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-25|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-26|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-27|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-28|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-29|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-30|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-03-31|5786.5|0|648.5|0|10.077700077700078|0|6435.0|0
0|2020-04-01|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-02|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-03|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-04|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-05|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-06|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-07|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-08|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-09|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-10|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-11|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-12|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-13|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-14|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-15|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-16|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-17|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-18|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-19|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-20|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-21|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-22|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-23|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-24|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-25|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-26|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-27|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-28|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-29|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-04-30|5357.0|0|1181.5|0|18.06989370650761|0|6538.5|0
0|2020-05-01|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-02|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-03|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-04|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-05|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-06|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-07|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-08|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-09|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-10|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-11|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-12|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-13|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-14|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-15|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-16|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-17|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-18|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-19|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-20|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-21|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-22|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-23|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-24|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-25|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-26|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-27|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-28|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-29|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-30|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-05-31|5507.0|0|846.0|0|13.31654336533921|0|6353.0|0
0|2020-06-01|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-02|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-03|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-04|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-05|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-06|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-07|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-08|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-09|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-10|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-11|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-12|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-13|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-14|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-15|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-16|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-17|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-18|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-19|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-20|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-21|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-22|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-23|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-24|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-25|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-26|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-27|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-28|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-29|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-06-30|5372.0|0|525.0|0|8.902831948448364|0|5897.0|0
0|2020-07-01|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-02|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-03|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-04|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-05|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-06|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-07|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-08|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-09|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-10|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-11|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-12|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-13|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-14|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-15|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-16|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-17|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-18|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-19|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-20|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-21|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-22|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-23|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-24|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-25|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-26|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-27|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-28|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-29|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-30|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-07-31|5290.0|0|611.0|0|10.354177258091848|0|5901.0|0
0|2020-08-01|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-02|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-03|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-04|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-05|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-06|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-07|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-08|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-09|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-10|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-11|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-12|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-13|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-14|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-15|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-16|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-17|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-18|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-19|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-20|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-21|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-22|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-23|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-24|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-25|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-26|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-27|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-28|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-29|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-30|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-08-31|5390.0|0|540.0|0|9.106239460370995|0|5930.0|0
0|2020-09-01|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-02|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-03|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-04|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-05|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-06|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-07|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-08|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-09|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-10|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-11|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-12|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-13|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-14|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-15|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-16|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-17|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-18|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-19|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-20|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-21|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-22|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-23|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-24|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-25|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-26|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-27|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-28|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-29|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-09-30|5378.0|0|529.0|0|8.955476553241917|0|5907.0|0
0|2020-10-01|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-02|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-03|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-04|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-05|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-06|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-07|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-08|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-09|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-10|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-11|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-12|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-13|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-14|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-15|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-16|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-17|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-18|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-19|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-20|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-21|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-22|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-23|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-24|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-25|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-26|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-27|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-28|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-29|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-30|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-10-31|5408.0|0|495.0|0|8.385566661019821|0|5903.0|0
0|2020-11-01|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-02|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-03|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-04|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-05|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-06|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-07|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-08|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-09|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-10|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-11|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-12|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-13|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-14|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-15|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-16|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-17|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-18|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-19|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-20|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-21|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-22|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-23|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-24|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-25|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-26|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-27|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-28|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-29|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-11-30|5452.0|0|506.0|0|8.492782813024505|0|5958.0|0
0|2020-12-01|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-02|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-03|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-04|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-05|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-06|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-07|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-08|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
0|2020-12-09|5422.0|0|505.0|0|8.520330690062426|0|5927.0|0
