|dates|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Knox_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Knox_Ohio_UnitedStates.TotalPopulation.data|Knox_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|62322.0|0
