|dates|Linn_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Linn_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Linn_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Linn_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Linn_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Linn_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Linn_Oregon_UnitedStates.TotalPopulation.data|Linn_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|129749.0|0
