|dates|Putnam_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Putnam_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Putnam_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Putnam_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Putnam_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Putnam_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Putnam_Illinois_UnitedStates.TotalPopulation.data|Putnam_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5739.0|0
