|dates|Platte_Nebraska_UnitedStates.AveragePrecipitationTotal.data|Platte_Nebraska_UnitedStates.AveragePrecipitationTotal.missing|Platte_Nebraska_UnitedStates.AveragePrecipitation.data|Platte_Nebraska_UnitedStates.AveragePrecipitation.missing|Platte_Nebraska_UnitedStates.AverageWindDirection.data|Platte_Nebraska_UnitedStates.AverageWindDirection.missing|Platte_Nebraska_UnitedStates.AverageWindSpeed.data|Platte_Nebraska_UnitedStates.AverageWindSpeed.missing
0|2020-02-01|0.0|0|0.0|0|230.41666666666666|0|7.666666666666667|0
0|2020-02-02|0.0|0|0.0|0|145.0|0|7.791666666666667|0
0|2020-02-03|0.0|0|0.0|0|134.58333333333334|0|21.895833333333332|0
0|2020-02-04|0.0|0|0.0|0|101.25|0|15.333333333333334|0
0|2020-02-05|0.0|0|0.0|0|109.375|0|5.708333333333333|0
0|2020-02-06|0.0|0|0.0|0|213.95833333333334|0|7.527777777777778|0
0|2020-02-07|0.0|0|0.0|0|297.63888888888886|0|12.513888888888891|0
0|2020-02-08|0.0|0|0.0|0|121.66666666666667|0|9.125|0
0|2020-02-09|0.0|0|0.0|0|264.7916666666667|0|14.729166666666666|0
0|2020-02-10|0.0|0|0.0|0|151.66666666666666|0|6.333333333333333|0
0|2020-02-11|0.0|0|0.0|0|232.08333333333334|0|10.458333333333334|0
0|2020-02-12|0.0|0|0.0|0|268.125|0|15.791666666666666|0
0|2020-02-13|0.0|0|0.0|0|252.91666666666666|0|10.479166666666666|0
0|2020-02-14|0.0|0|0.0|0|181.04166666666666|0|18.9375|0
0|2020-02-15|0.0|0|0.0|0|231.25|0|6.833333333333333|0
0|2020-02-16|0.0|0|0.0|0|190.83333333333334|0|8.0|0
0|2020-02-17|0.00125|0|0.00125|0|270.2083333333333|0|13.701388888888891|0
0|2020-02-18|0.0|0|0.0|0|194.79166666666666|0|6.520833333333333|0
0|2020-02-19|0.0|0|0.0|0|81.875|0|11.368055555555557|0
0|2020-02-20|0.0|0|0.0|0|217.5|0|7.1875|0
0|2020-02-21|0.0|0|0.0|0|207.5|0|13.833333333333334|0
0|2020-02-22|0.0|0|0.0|0|159.58333333333334|0|7.375|0
0|2020-02-23|0.0|0|0.0|0|112.5|0|7.208333333333333|0
0|2020-02-24|0.0|0|0.0|0|48.333333333333336|0|9.416666666666666|0
0|2020-02-25|0.0|0|0.0|0|159.375|0|17.5625|0
0|2020-02-26|0.0|0|0.0|0|281.38888888888886|0|11.090277777777777|0
0|2020-02-27|0.0|0|0.0|0|240.83333333333334|0|6.402777777777778|0
0|2020-02-28|0.0|0|0.0|0|245.83333333333334|0|8.5|0
0|2020-02-29|0.0|0|0.0|0|183.33333333333334|0|12.083333333333334|0
0|2020-03-01|0.0|0|0.0|0|272.5|0|12.083333333333334|0
0|2020-03-02|0.0|0|0.0004166666666666667|0|242.4537037037037|0|9.078703703703704|0
0|2020-03-03|0.0004166666666666667|0|0.0|0|261.25|0|11.541666666666666|0
0|2020-03-04|0.0|0|0.0|0|229.16666666666666|0|13.25|0
0|2020-03-05|0.0|0|0.0|0|309.375|0|20.875|0
0|2020-03-06|0.0|0|0.0|0|155.0|0|9.0|0
0|2020-03-07|0.0|0|0.0|0|183.33333333333334|0|19.916666666666668|0
0|2020-03-08|0.0|0|0.0|0|188.33333333333334|0|17.625|0
0|2020-03-09|0.0|0|0.018263888888888892|0|299.7916666666667|0|12.090277777777779|0
0|2020-03-10|0.005833333333333333|0|0.0008333333333333334|0|182.77777777777774|0|6.263888888888889|0
0|2020-03-11|0.00020833333333333335|0|0.0|0|130.28869047619048|0|9.414880952380953|0
0|2020-03-12|0.0|0|0.0|0|288.75|0|15.854166666666666|0
0|2020-03-13|0.0|0|0.0002777777777777778|0|178.61111111111111|0|5.704861111111112|0
0|2020-03-14|0.0001388888888888889|0|0.0|0|66.70138888888889|0|11.90625|0
0|2020-03-15|0.0|0|0.0|0|110.55555555555556|0|9.53125|0
0|2020-03-16|0.0|0|0.007291666666666666|0|241.00694444444446|0|7.673611111111111|0
0|2020-03-17|0.009166666666666667|0|0.0022222222222222222|0|173.2638888888889|0|7.263888888888889|0
0|2020-03-18|0.00125|0|0.0020138888888888893|0|84.5138888888889|0|7.0|0
0|2020-03-19|0.0016666666666666668|0|0.03333035714285715|0|151.37103174603175|0|16.331845238095237|0
0|2020-03-20|0.044583333333333336|0|0.0|0|261.4166666666667|0|16.595833333333335|0
0|2020-03-21|0.0|0|0.0|0|147.91666666666666|0|11.041666666666666|0
0|2020-03-22|0.0|0|0.0|0|153.125|0|10.25|0
0|2020-03-23|0.0|0|0.0|0|143.85416666666666|0|6.829861111111112|0
0|2020-03-24|0.0|0|0.0|0|147.95833333333334|0|9.970833333333333|0
0|2020-03-25|0.0|0|0.0|0|201.04166666666666|0|10.38888888888889|0
0|2020-03-26|0.0|0|0.0|0|38.75|0|13.263888888888888|0
0|2020-03-27|0.0|0|0.0004166666666666667|0|81.43749999999999|0|8.069444444444445|0
0|2020-03-28|0.0004166666666666667|0|0.012944444444444446|0|201.74305555555557|0|17.6125|0
0|2020-03-29|0.016666666666666666|0|0.0|0|243.125|0|11.958333333333334|0
0|2020-03-30|0.0|0|0.0|0|82.5|0|8.958333333333334|0
0|2020-03-31|0.0|0|0.0|0|133.33333333333334|0|9.0|0
0|2020-04-01|0.0|0|0.0|0|160.83333333333334|0|13.375|0
0|2020-04-02|0.0|0|0.0|0|307.1875|0|16.57986111111111|0
0|2020-04-03|0.0|0|0.0004166666666666667|0|319.375|0|16.819444444444446|0
0|2020-04-04|0.0004166666666666667|0|0.0|0|106.04166666666667|0|6.729166666666667|0
0|2020-04-05|0.0|0|0.0|0|127.08333333333333|0|8.833333333333334|0
0|2020-04-06|0.0|0|0.0|0|145.06944444444443|0|9.868055555555555|0
0|2020-04-07|0.0|0|0.0|0|196.47569444444443|0|8.171875|0
0|2020-04-08|0.0|0|0.0|0|240.0|0|12.333333333333334|0
0|2020-04-09|0.0|0|0.0|0|300.4166666666667|0|15.541666666666666|0
0|2020-04-10|0.0|0|0.0|0|169.58333333333334|0|10.041666666666666|0
0|2020-04-11|0.0|0|0.0|0|68.75|0|9.708333333333334|0
0|2020-04-12|0.000625|0|0.0016666666666666668|0|275.3055555555556|0|23.575|0
0|2020-04-13|0.00125|0|0.0004166666666666667|0|295.4166666666667|0|14.583333333333334|0
0|2020-04-14|0.0004166666666666667|0|0.0|0|226.04166666666666|0|9.708333333333334|0
0|2020-04-15|0.0|0|0.0|0|95.83333333333333|0|5.416666666666667|0
0|2020-04-16|0.0|0|0.0|0|69.79861111111111|0|13.428174603174606|0
0|2020-04-17|0.0|0|0.007916666666666667|0|233.875|0|9.331944444444444|0
0|2020-04-18|0.007916666666666667|0|0.0|0|202.08333333333334|0|12.75|0
0|2020-04-19|0.0|0|0.0|0|85.83333333333333|0|8.833333333333334|0
0|2020-04-20|0.0|0|0.0|0|245.83333333333334|0|11.083333333333334|0
0|2020-04-21|0.0|0|0.0|0|187.91666666666666|0|6.875|0
0|2020-04-22|0.0|0|0.0|0|200.83333333333334|0|9.666666666666666|0
0|2020-04-23|0.0|0|0.0|0|186.66666666666666|0|6.375|0
0|2020-04-24|0.0|0|0.0|0|226.04166666666666|0|10.868055555555557|0
0|2020-04-25|0.0|0|0.0004166666666666667|0|234.58333333333334|0|8.1875|0
0|2020-04-26|0.0004166666666666667|0|0.0|0|143.33333333333334|0|7.958333333333333|0
0|2020-04-27|0.0|0|0.0|0|115.41666666666667|0|6.208333333333333|0
0|2020-04-28|0.0|0|0.0004166666666666667|0|270.8333333333333|0|16.416666666666668|0
0|2020-04-29|0.0004166666666666667|0|0.0|0|318.3333333333333|0|18.75|0
0|2020-04-30|0.0|0|0.0|0|142.5|0|5.833333333333333|0
0|2020-05-01|0.0|0|0.0|0|239.16666666666666|0|11.916666666666666|0
0|2020-05-02|0.0004166666666666667|0|0.005416666666666667|0|243.75|0|8.583333333333334|0
0|2020-05-03|0.005|0|0.0|0|148.33333333333334|0|5.625|0
0|2020-05-04|0.0004166666666666667|0|0.016041666666666662|0|107.29166666666667|0|8.51388888888889|0
0|2020-05-05|0.01625|0|0.0004166666666666667|0|298.125|0|17.5625|0
0|2020-05-06|0.0004166666666666667|0|0.0|0|253.05555555555557|0|8.020833333333334|0
0|2020-05-07|0.0|0|0.0031249999999999997|0|72.63888888888889|0|8.73611111111111|0
0|2020-05-08|0.00375|0|0.0004166666666666667|0|255.9722222222222|0|11.166666666666666|0
0|2020-05-09|0.0|0|0.002916666666666667|0|190.41666666666666|0|13.625|0
0|2020-05-10|0.002916666666666667|0|0.0|0|310.2083333333333|0|15.291666666666666|0
0|2020-05-11|0.0|0|0.0|0|178.75|0|5.666666666666667|0
0|2020-05-12|0.0|0|0.0|0|101.25|0|7.0|0
0|2020-05-13|0.0|0|0.0004166666666666667|0|128.81944444444443|0|9.020833333333334|0
0|2020-05-14|0.0002777777777777778|0|0.00020833333333333335|0|106.46527777777777|0|6.96577380952381|0
0|2020-05-15|0.0|0|0.0|0|68.75|0|7.791666666666667|0
0|2020-05-16|0.0|0|0.008333333333333333|0|103.4375|0|6.034722222222222|0
0|2020-05-17|0.01|0|0.0|0|306.4583333333333|0|19.25|0
0|2020-05-18|0.0|0|0.0|0|169.16666666666666|0|11.645833333333334|0
0|2020-05-19|0.0|0|0.0|0|62.083333333333336|0|5.604166666666667|0
0|2020-05-20|0.0|0|0.0|0|110.55555555555556|0|10.229166666666666|0
0|2020-05-21|0.0|0|0.006875000000000002|0|131.39583333333334|0|8.552083333333334|0
0|2020-05-22|0.0022916666666666667|0|0.03023611111111112|0|72.81944444444444|0|6.1951388888888905|0
0|2020-05-23|0.0|0|0.039166666666666676|0|2.2916666666666665|0|0.20833333333333334|0
0|2020-05-24|0.022500000000000003|0|0.011805555555555555|0|181.18055555555554|0|9.8125|0
0|2020-05-25|0.017083333333333332|0|0.010277777777777778|0|310.76388888888886|0|13.430555555555555|0
0|2020-05-26|0.0|0|0.0004166666666666667|0|334.02777777777777|0|12.986111111111109|0
0|2020-05-27|0.0016666666666666668|0|0.0|0|183.75|0|8.333333333333334|0
0|2020-05-28|0.0|0|0.0|0|316.6666666666667|0|13.208333333333334|0
0|2020-05-29|0.0|0|0.0|0|242.91666666666666|0|8.166666666666666|0
0|2020-05-30|0.005|0|0.025000000000000005|0|86.35416666666667|0|7.625|0
0|2020-05-31|0.02|0|0.0|0|136.25|0|15.25|0
0|2020-06-01|0.0|0|0.0|0|193.33333333333334|0|18.666666666666668|0
0|2020-06-02|0.0|0|0.0|0|225.83333333333334|0|14.041666666666666|0
0|2020-06-03|0.0|0|0.0|0|141.66666666666666|0|8.375|0
0|2020-06-04|0.0|0|0.0|0|196.66666666666666|0|9.666666666666666|0
0|2020-06-05|0.0|0|0.0|0|146.60714285714286|0|8.243055555555555|0
0|2020-06-06|0.0|0|0.0|0|107.77777777777779|0|12.854166666666666|0
0|2020-06-07|0.0|0|0.0|0|159.16666666666666|0|20.833333333333332|0
0|2020-06-08|0.0|0|0.0|0|133.33333333333334|0|16.208333333333332|0
0|2020-06-09|0.0|0|0.008145833333333333|0|203.1388888888889|0|16.111805555555556|0
0|2020-06-10|0.011666666666666667|0|0.0|0|276.6666666666667|0|18.5|0
0|2020-06-11|0.0|0|0.0|0|131.25|0|5.541666666666667|0
0|2020-06-12|0.0|0|0.0|0|83.33333333333333|0|5.75|0
0|2020-06-13|0.0|0|0.0|0|106.66666666666667|0|11.5|0
0|2020-06-14|0.0|0|0.0|0|150.41666666666666|0|17.458333333333332|0
0|2020-06-15|0.0|0|0.0|0|145.41666666666666|0|14.875|0
0|2020-06-16|0.0|0|0.0|0|149.58333333333334|0|17.208333333333332|0
0|2020-06-17|0.0|0|0.0|0|142.08333333333334|0|17.958333333333332|0
0|2020-06-18|0.0|0|0.009444444444444445|0|187.7777777777778|0|12.215277777777779|0
0|2020-06-19|0.01|0|0.0|0|124.58333333333333|0|6.208333333333333|0
0|2020-06-20|0.0|0|0.0008333333333333334|0|89.86111111111113|0|4.604166666666667|0
0|2020-06-21|0.0|0|0.0|0|133.92361111111111|0|6.326388888888889|0
0|2020-06-22|0.0004166666666666667|0|0.00125|0|281.6666666666667|0|7.458333333333333|0
0|2020-06-23|0.0016666666666666668|0|0.0|0|258.3333333333333|0|8.166666666666666|0
0|2020-06-24|0.0|0|0.0|0|61.666666666666664|0|3.2083333333333335|0
0|2020-06-25|0.0|0|0.0|0|136.25|0|10.541666666666666|0
0|2020-06-26|0.0|0|0.0|0|118.33333333333333|0|5.75|0
0|2020-06-27|0.0|0|0.0|0|167.36111111111111|0|7.083333333333333|0
0|2020-06-28|0.005416666666666667|0|0.004166666666666667|0|152.70833333333334|0|11.104166666666666|0
0|2020-06-29|0.0|0|0.0|0|144.58333333333334|0|13.5625|0
0|2020-06-30|0.0|0|0.0|0|139.20138888888889|0|12.309027777777777|0
0|2020-07-01|0.0|0|0.0|0|146.875|0|4.291666666666667|0
0|2020-07-02|0.0|0|0.0|0|95.55555555555556|0|7.226388888888889|0
0|2020-07-03|0.0|0|0.0010416666666666667|0|95.625|0|5.701388888888889|0
0|2020-07-04|0.0|0|0.0|0|69.16666666666667|0|4.5|0
0|2020-07-05|0.0|0|0.0|0|105.5|0|6.008333333333333|0
0|2020-07-06|0.0|0|0.0024305555555555556|0|134.30555555555557|0|8.465277777777777|0
0|2020-07-07|0.00375|0|0.0|0|157.08333333333334|0|9.583333333333334|0
0|2020-07-08|0.0|0|0.0|0|173.125|0|14.291666666666666|0
0|2020-07-09|0.08708333333333333|0|0.049305555555555554|0|177.39583333333334|0|6.298611111111112|0
0|2020-07-10|0.0|0|0.0|0|151.45833333333334|0|6.666666666666667|0
0|2020-07-11|0.0|0|0.0030555555555555557|0|264.7916666666667|0|9.51388888888889|0
0|2020-07-12|0.0|0|0.0|0|215.0|0|6.041666666666667|0
0|2020-07-13|0.0|0|0.0|0|157.91666666666666|0|11.666666666666666|0
0|2020-07-14|0.0|0|0.0|0|155.20833333333334|0|9.354166666666666|0
0|2020-07-15|0.0|0|0.0|0|81.66666666666667|0|7.395833333333333|0
0|2020-07-16|0.0|0|0.0|0|148.0439814814815|0|7.709027777777777|0
0|2020-07-17|0.0|0|0.0|0|161.04166666666669|0|11.625|0
0|2020-07-18|0.0|0|0.0|0|212.1527777777778|0|10.923611111111109|0
0|2020-07-19|0.0|0|0.0|0|144.16666666666666|0|5.5|0
0|2020-07-20|0.015625|0|0.02979166666666667|0|115.55555555555554|0|8.548611111111112|0
0|2020-07-21|0.0|0|0.00375|0|250.83333333333334|0|6.4375|0
0|2020-07-22|0.0004166666666666667|0|0.004583333333333333|0|99.58333333333333|0|6.041666666666667|0
0|2020-07-23|0.004583333333333333|0|0.0004166666666666667|0|138.47222222222223|0|10.791666666666666|0
0|2020-07-24|0.0004166666666666667|0|0.0|0|156.66666666666666|0|12.791666666666666|0
0|2020-07-25|0.0|0|0.0|0|171.94444444444443|0|14.777777777777777|0
0|2020-07-26|0.0|0|0.0|0|127.5|0|6.270833333333333|0
0|2020-07-27|0.0|0|0.0|0|76.66666666666667|0|5.708333333333333|0
0|2020-07-28|0.0|0|0.0|0|143.54166666666666|0|7.333333333333333|0
0|2020-07-29|0.0|0|0.0008333333333333334|0|77.28472222222223|0|5.017361111111111|0
0|2020-07-30|0.0008333333333333334|0|0.0|0|100.41666666666667|0|9.541666666666666|0
0|2020-07-31|0.0|0|0.0|0|182.5|0|5.166666666666667|0
0|2020-08-01|0.0|0|0.0|0|271.25|0|8.708333333333334|0
0|2020-08-02|0.0|0|0.0|0|240.83333333333334|0|9.875|0
0|2020-08-03|0.0|0|0.0|0|51.666666666666664|0|4.041666666666667|0
0|2020-08-04|0.0|0|0.0|0|122.91666666666667|0|6.770833333333333|0
0|2020-08-05|0.0075|0|0.003958333333333334|0|154.79166666666666|0|10.333333333333334|0
0|2020-08-06|0.0|0|0.0|0|147.08333333333334|0|9.0|0
0|2020-08-07|0.0|0|0.0|0|141.73611111111111|0|11.336805555555555|0
0|2020-08-08|0.0|0|0.0|0|137.22222222222223|0|10.465277777777779|0
0|2020-08-09|0.00010416666666666667|0|0.0004166666666666667|0|157.91666666666666|0|9.635416666666666|0
0|2020-08-10|0.0|0|0.0|0|109.47916666666667|0|7.958333333333333|0
0|2020-08-11|0.0|0|0.0|0|103.33333333333333|0|6.9375|0
0|2020-08-12|0.0|0|0.0|0|159.375|0|11.208333333333334|0
0|2020-08-13|0.0|0|0.0|0|149.47916666666666|0|10.40625|0
0|2020-08-14|0.0|0|0.012321428571428573|0|190.12896825396828|0|9.796626984126984|0
0|2020-08-15|0.01625|0|0.0|0|123.75|0|4.041666666666667|0
0|2020-08-16|0.0|0|0.0009027777777777778|0|168.26388888888889|0|6.958333333333333|0
0|2020-08-17|0.0020833333333333333|0|0.0|0|177.66666666666666|0|4.625|0
0|2020-08-18|0.0|0|0.0|0|87.77777777777779|0|4.399305555555555|0
0|2020-08-19|0.0|0|0.0|0|161.04166666666666|0|5.770833333333333|0
0|2020-08-20|0.0|0|0.0|0|176.25|0|11.583333333333334|0
0|2020-08-21|0.0|0|0.0|0|178.33333333333334|0|9.291666666666666|0
0|2020-08-22|0.0|0|0.0|0|177.08333333333334|0|7.875|0
0|2020-08-23|0.0|0|0.0|0|122.95833333333333|0|5.066666666666666|0
0|2020-08-24|0.0|0|0.0|0|175.41666666666666|0|8.666666666666666|0
0|2020-08-25|0.0|0|0.0|0|173.75|0|12.041666666666666|0
0|2020-08-26|0.0|0|0.0|0|184.58333333333334|0|13.166666666666666|0
0|2020-08-27|0.0|0|0.0|0|176.66666666666666|0|7.875|0
0|2020-08-28|0.0|0|0.0|0|244.16666666666666|0|7.833333333333333|0
0|2020-08-29|0.0|0|0.0|0|156.66666666666666|0|4.333333333333333|0
0|2020-08-30|0.0|0|0.0|0|142.08333333333334|0|10.166666666666666|0
0|2020-08-31|0.0008333333333333334|0|0.0005208333333333333|0|214.9652777777778|0|9.815972222222223|0
0|2020-09-01|0.0|0|0.0|0|102.91666666666667|0|4.333333333333333|0
0|2020-09-02|0.0|0|0.0|0|170.41666666666666|0|5.458333333333333|0
0|2020-09-03|0.0|0|0.0|0|268.125|0|10.354166666666666|0
0|2020-09-04|0.0|0|0.0|0|140.41666666666666|0|5.25|0
0|2020-09-05|0.0|0|0.0|0|136.66666666666666|0|7.583333333333333|0
0|2020-09-06|0.0|0|0.0|0|209.58333333333334|0|11.5|0
0|2020-09-07|0.0|0|0.0|0|38.333333333333336|0|14.041666666666666|0
0|2020-09-08|0.0026041666666666665|0|0.020902777777777784|0|119.5138888888889|0|16.885416666666664|0
0|2020-09-09|0.014583333333333332|0|0.01041666666666667|0|131.25|0|10.340277777777779|0
0|2020-09-10|0.006666666666666667|0|0.00375|0|141.94444444444446|0|7.239583333333333|0
0|2020-09-11|0.0002777777777777778|0|0.006125000000000001|0|123.85416666666669|0|5.313194444444444|0
0|2020-09-12|0.002916666666666667|0|0.0|0|232.11805555555557|0|7.9444444444444455|0
0|2020-09-13|0.0|0|0.0|0|87.91666666666667|0|2.8333333333333335|0
0|2020-09-14|0.0|0|0.0|0|122.5|0|5.75|0
0|2020-09-15|0.0|0|0.0|0|191.25|0|10.791666666666666|0
0|2020-09-16|0.0|0|0.0|0|219.16666666666666|0|8.666666666666666|0
0|2020-09-17|0.0|0|0.0|0|53.75|0|3.9166666666666665|0
0|2020-09-18|0.0|0|0.0|0|97.08333333333333|0|7.541666666666667|0
0|2020-09-19|0.0|0|0.0|0|155.0|0|12.625|0
0|2020-09-20|0.0|0|0.0|0|161.66666666666666|0|15.041666666666666|0
0|2020-09-21|0.0|0|0.0|0|173.75|0|11.208333333333334|0
0|2020-09-22|0.0|0|0.0|0|181.25|0|9.583333333333334|0
0|2020-09-23|0.0|0|0.0|0|192.08333333333334|0|11.104166666666666|0
0|2020-09-24|0.0|0|0.0|0|117.60416666666667|0|3.095833333333333|0
0|2020-09-25|0.0|0|0.0|0|124.86111111111113|0|3.7361111111111107|0
0|2020-09-26|0.0|0|0.0|0|171.66666666666666|0|7.208333333333333|0
0|2020-09-27|0.0|0|0.0|0|268.75|0|9.0|0
0|2020-09-28|0.0|0|0.0|0|307.9166666666667|0|14.25|0
0|2020-09-29|0.0|0|0.0|0|255.0|0|7.458333333333333|0
0|2020-09-30|0.0|0|0.0|0|289.5833333333333|0|12.875|0
0|2020-10-01|0.0|0|0.0|0|277.0833333333333|0|11.5|0
0|2020-10-02|0.0|0|0.0004166666666666667|0|122.08333333333333|0|6.208333333333333|0
0|2020-10-03|0.0004166666666666667|0|0.0|0|68.47222222222221|0|6.902777777777779|0
0|2020-10-04|0.0|0|0.0|0|88.72222222222223|0|8.0875|0
0|2020-10-05|0.0|0|0.0|0|220.41666666666666|0|12.375|0
0|2020-10-06|0.0|0|0.0|0|220.41666666666666|0|7.458333333333333|0
0|2020-10-07|0.0|0|0.0|0|69.58333333333333|0|8.791666666666666|0
0|2020-10-08|0.0|0|0.0|0|117.91666666666667|0|12.166666666666666|0
0|2020-10-09|0.0|0|0.0|0|188.33333333333334|0|11.708333333333334|0
0|2020-10-10|0.0|0|0.0|0|120.41666666666667|0|8.708333333333334|0
0|2020-10-11|0.0|0|0.0016666666666666668|0|194.375|0|15.534722222222221|0
0|2020-10-12|0.0|0|0.0|0|233.75|0|11.458333333333334|0
0|2020-10-13|0.0|0|0.0|0|218.75|0|8.75|0
0|2020-10-14|0.0|0|0.0|0|264.5833333333333|0|14.25|0
0|2020-10-15|0.0|0|0.0|0|286.25|0|10.583333333333334|0
0|2020-10-16|0.0|0|0.0|0|227.08333333333334|0|10.375|0
0|2020-10-17|0.0|0|0.0|0|265.0|0|13.375|0
0|2020-10-18|0.0004166666666666667|0|0.012083333333333335|0|263.5416666666667|0|8.354166666666666|0
0|2020-10-19|0.012083333333333333|0|0.0004166666666666667|0|98.33333333333333|0|7.166666666666667|0
0|2020-10-20|0.0004166666666666667|0|0.0|0|127.08333333333333|0|7.4375|0
0|2020-10-21|0.0|0|0.0|0|94.34722222222221|0|7.794444444444445|0
0|2020-10-22|0.00125|0|0.0020833333333333333|0|184.13194444444443|0|14.302083333333334|0
0|2020-10-23|0.00125|0|0.0|0|283.125|0|14.104166666666666|0
0|2020-10-24|0.0|0|0.0|0|61.458333333333336|0|6.291666666666667|0
0|2020-10-25|0.0|0|0.0|0|255.0|0|13.17847222222222|0
0|2020-10-26|0.0|0|0.0|0|293.3333333333333|0|7.708333333333333|0
0|2020-10-27|0.0|0|0.0025|0|207.91666666666666|0|9.75|0
0|2020-10-28|0.0025|0|0.0|0|250.41666666666666|0|7.0|0
0|2020-10-29|0.0|0|0.0|0|262.2916666666667|0|10.479166666666666|0
0|2020-10-30|0.0|0|0.0|0|103.33333333333333|0|4.791666666666667|0
0|2020-10-31|0.0|0|0.0|0|259.5833333333333|0|17.083333333333332|0
0|2020-11-01|0.0|0|0.0|0|215.625|0|7.1875|0
0|2020-11-02|0.0|0|0.0|0|139.58333333333334|0|4.208333333333333|0
0|2020-11-03|0.0|0|0.0|0|136.66666666666666|0|6.083333333333333|0
0|2020-11-04|0.0|0|0.0|0|134.58333333333334|0|2.75|0
0|2020-11-05|0.0|0|0.0|0|153.33333333333334|0|3.5416666666666665|0
0|2020-11-06|0.0|0|0.0|0|122.08333333333333|0|11.208333333333334|0
0|2020-11-07|0.0|0|0.0|0|175.83333333333334|0|21.291666666666668|0
0|2020-11-08|0.0|0|0.0|0|170.0|0|22.0|0
0|2020-11-09|0.00020833333333333335|0|0.008958333333333334|0|268.88888888888886|0|18.319444444444446|0
0|2020-11-10|0.005833333333333334|0|0.0|0|199.52976190476193|0|11.338789682539684|0
0|2020-11-11|0.0|0|0.03958333333333333|0|177.08333333333334|0|6.541666666666667|0
0|2020-11-12|0.03958333333333333|0|0.0|0|216.25|0|8.916666666666666|0
0|2020-11-13|0.0|0|0.0|0|148.75|0|11.875|0
0|2020-11-14|0.0|0|0.0008333333333333334|0|210.0|0|11.625|0
0|2020-11-15|0.0008333333333333334|0|0.0|0|206.66666666666666|0|13.0|0
0|2020-11-16|0.0|0|0.0|0|207.91666666666666|0|7.541666666666667|0
0|2020-11-17|0.0|0|0.0|0|120.83333333333333|0|11.0|0
0|2020-11-18|0.0|0|0.0|0|182.91666666666666|0|13.791666666666666|0
0|2020-11-19|0.0|0|0.0|0|237.08333333333334|0|6.833333333333333|0
0|2020-11-20|0.0|0|0.0|0|148.75|0|4.166666666666667|0
0|2020-11-21|0.0|0|0.0|0|111.66666666666667|0|5.583333333333333|0
0|2020-11-22|0.0|0|0.0|0|199.58333333333334|0|8.833333333333334|0
