|dates|Hamilton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hamilton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hamilton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hamilton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hamilton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hamilton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hamilton_Ohio_UnitedStates.TotalPopulation.data|Hamilton_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|817473.0|0
