|dates|Marshall_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Marshall_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Marshall_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Marshall_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Marshall_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Marshall_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Marshall_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Marshall_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|15085.0|0|646.0|0|4.1065412243341175|0|15731.0|0
0|2020-01-29|15085.0|0|646.0|0|4.1065412243341175|0|15731.0|0
0|2020-01-30|15085.0|0|646.0|0|4.1065412243341175|0|15731.0|0
0|2020-01-31|15085.0|0|646.0|0|4.1065412243341175|0|15731.0|0
0|2020-02-01|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-02|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-03|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-04|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-05|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-06|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-07|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-08|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-09|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-10|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-11|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-12|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-13|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-14|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-15|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-16|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-17|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-18|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-19|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-20|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-21|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-22|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-23|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-24|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-25|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-26|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-27|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-28|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-02-29|15110.0|0|620.5|0|3.9445662884205843|0|15730.5|0
0|2020-03-01|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-02|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-03|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-04|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-05|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-06|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-07|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-08|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-09|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-10|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-11|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-12|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-13|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-14|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-15|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-16|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-17|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-18|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-19|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-20|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-21|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-22|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-23|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-24|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-25|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-26|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-27|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-28|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-29|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-30|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-03-31|15116.5|0|618.0|0|3.9276748546188314|0|15734.5|0
0|2020-04-01|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-02|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-03|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-04|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-05|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-06|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-07|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-08|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-09|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-10|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-11|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-12|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-13|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-14|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-15|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-16|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-17|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-18|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-19|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-20|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-21|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-22|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-23|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-24|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-25|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-26|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-27|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-28|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-29|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-04-30|12249.0|0|4038.0|0|24.79277951740652|0|16287.0|0
0|2020-05-01|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-02|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-03|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-04|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-05|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-06|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-07|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-08|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-09|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-10|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-11|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-12|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-13|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-14|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-15|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-16|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-17|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-18|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-19|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-20|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-21|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-22|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-23|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-24|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-25|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-26|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-27|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-28|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-29|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-30|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-05-31|12337.0|0|2488.0|0|16.782462057335582|0|14825.0|0
0|2020-06-01|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-02|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-03|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-04|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-05|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-06|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-07|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-08|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-09|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-10|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-11|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-12|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-13|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-14|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-15|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-16|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-17|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-18|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-19|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-20|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-21|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-22|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-23|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-24|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-25|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-26|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-27|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-28|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-29|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-06-30|12843.0|0|1889.0|0|12.822427368992669|0|14732.0|0
0|2020-07-01|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-02|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-03|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-04|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-05|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-06|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-07|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-08|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-09|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-10|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-11|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-12|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-13|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-14|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-15|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-16|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-17|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-18|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-19|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-20|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-21|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-22|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-23|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-24|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-25|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-26|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-27|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-28|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-29|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-30|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-07-31|13277.0|0|1393.0|0|9.495569188820722|0|14670.0|0
0|2020-08-01|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-02|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-03|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-04|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-05|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-06|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-07|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-08|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-09|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-10|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-11|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-12|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-13|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-14|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-15|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-16|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-17|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-18|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-19|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-20|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-21|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-22|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-23|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-24|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-25|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-26|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-27|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-28|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-29|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-30|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-08-31|14595.0|0|1154.0|0|7.327449361864246|0|15749.0|0
0|2020-09-01|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-02|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-03|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-04|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-05|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-06|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-07|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-08|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-09|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-10|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-11|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-12|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-13|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-14|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-15|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-16|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-17|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-18|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-19|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-20|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-21|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-22|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-23|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-24|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-25|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-26|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-27|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-28|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-29|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-09-30|14545.0|0|1154.0|0|7.3507866743104655|0|15699.0|0
0|2020-10-01|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-02|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-03|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-04|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-05|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-06|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-07|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-08|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-09|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-10|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-11|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-12|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-13|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-14|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-15|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-16|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-17|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-18|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-19|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-20|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-21|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-22|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-23|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-24|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-25|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-26|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-27|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-28|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-29|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-30|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-10-31|14583.0|0|1083.0|0|6.913060130218307|0|15666.0|0
0|2020-11-01|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-02|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-03|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-04|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-05|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-06|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-07|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-08|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-09|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-10|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-11|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-12|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-13|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-14|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-15|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-16|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-17|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-18|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-19|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-20|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-21|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-22|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-23|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-24|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-25|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-26|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-27|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-28|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-29|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-11-30|14547.0|0|755.0|0|4.933995556136453|0|15302.0|0
0|2020-12-01|14416.0|0|794.0|0|5.220249835634451|0|15210.0|0
