|dates|Waushara_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Waushara_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Waushara_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Waushara_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Waushara_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Waushara_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Waushara_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Waushara_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-05|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-06|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-07|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-08|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-09|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-10|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-11|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-12|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-13|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-14|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-15|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-16|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-17|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-18|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-19|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-20|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-21|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-22|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-23|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-24|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-25|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-26|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-27|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-28|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-29|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-04-30|9493.0|0|1745.5|0|15.531432130622415|0|11238.5|0
0|2020-05-01|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-02|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-03|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-04|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-05|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-06|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-07|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-08|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-09|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-10|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-11|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-12|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-13|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-14|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-15|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-16|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-17|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-18|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-19|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-20|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-21|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-22|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-23|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-24|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-25|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-26|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-27|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-28|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-29|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-30|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-05-31|9945.0|0|1086.0|0|9.844982322545553|0|11031.0|0
0|2020-06-01|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-02|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-03|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-04|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-05|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-06|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-07|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-08|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-09|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-10|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-11|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-12|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-13|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-14|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-15|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-16|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-17|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-18|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-19|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-20|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-21|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-22|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-23|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-24|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-25|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-26|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-27|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-28|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-29|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-06-30|10456.0|0|856.0|0|7.567185289957568|0|11312.0|0
0|2020-07-01|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-02|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-03|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-04|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-05|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-06|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-07|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-08|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-09|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-10|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-11|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-12|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-13|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-14|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-15|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-16|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-17|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-18|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-19|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-20|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-21|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-22|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-23|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-24|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-25|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-26|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-27|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-28|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-29|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-30|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-07-31|10185.0|0|706.0|0|6.4824166743182445|0|10891.0|0
0|2020-08-01|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-02|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-03|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-04|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-05|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-06|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-07|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-08|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-09|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-10|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-11|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-12|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-13|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-14|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-15|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-16|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-17|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-18|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-19|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-20|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-21|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-22|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-23|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-24|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-25|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-26|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-27|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-28|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-29|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-30|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-08-31|10357.0|0|554.0|0|5.077444780496746|0|10911.0|0
0|2020-09-01|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-02|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-03|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-04|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-05|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-06|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-07|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-08|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-09|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-10|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-11|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-12|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-13|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-14|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-15|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-16|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-17|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-18|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-19|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-20|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-21|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-22|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-23|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-24|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-25|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-26|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-27|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-28|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-29|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-09-30|10692.0|0|469.0|0|4.20213242540991|0|11161.0|0
0|2020-10-01|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-02|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-03|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-04|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-05|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-06|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-07|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-08|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-09|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-10|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-11|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-12|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-13|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-14|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-15|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-16|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-17|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-18|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-19|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-20|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-21|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-22|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-23|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-24|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-25|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-26|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-27|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-28|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-29|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-30|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-10-31|10505.0|0|421.0|0|3.8531942156324366|0|10926.0|0
0|2020-11-01|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-02|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-03|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-04|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-05|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-06|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-07|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-08|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-09|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-10|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-11|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-12|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-13|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-14|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-15|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-16|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-17|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-18|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-19|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-20|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-21|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-22|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-23|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-24|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-25|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-26|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-27|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-28|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-29|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-11-30|10658.0|0|436.0|0|3.9300522805119886|0|11094.0|0
0|2020-12-01|10695.0|0|478.0|0|4.2781705898147315|0|11173.0|0
0|2020-12-02|10695.0|0|478.0|0|4.2781705898147315|0|11173.0|0
0|2020-12-03|10695.0|0|478.0|0|4.2781705898147315|0|11173.0|0
0|2020-12-04|10695.0|0|478.0|0|4.2781705898147315|0|11173.0|0
