|dates|Wirt_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wirt_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wirt_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.data|Wirt_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.missing|Wirt_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wirt_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wirt_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wirt_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
