|dates|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wallace_Kansas_UnitedStates.TotalPopulation.data|Wallace_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1518.0|0
