|dates|Cascade_Montana_UnitedStates.BLS_EmployedPopulation.data|Cascade_Montana_UnitedStates.BLS_EmployedPopulation.missing|Cascade_Montana_UnitedStates.BLS_UnemployedPopulation.data|Cascade_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Cascade_Montana_UnitedStates.BLS_UnemploymentRate.data|Cascade_Montana_UnitedStates.BLS_UnemploymentRate.missing|Cascade_Montana_UnitedStates.BLS_LaborForcePopulation.data|Cascade_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-02|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-03|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-04|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-05|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-06|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-07|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-08|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-09|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-10|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-11|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-12|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-13|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-14|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-15|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-16|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-17|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-18|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-19|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-20|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-21|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-22|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-23|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-24|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-25|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-26|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-27|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-28|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-29|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-30|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-01-31|36736.5|0|1661.0|0|4.3258024610977275|0|38397.5|0
0|2020-02-01|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-02|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-03|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-04|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-05|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-06|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-07|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-08|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-09|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-10|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-11|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-12|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-13|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-14|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-15|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-16|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-17|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-18|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-19|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-20|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-21|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-22|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-23|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-24|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-25|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-26|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-27|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-28|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-02-29|36853.5|0|1437.0|0|3.7528890978179965|0|38290.5|0
0|2020-03-01|36480.0|0|1519.0|0|3.9974736177267824|0|37999.0|0
0|2020-03-02|36480.0|0|1519.0|0|3.9974736177267824|0|37999.0|0
0|2020-03-03|36480.0|0|1519.0|0|3.9974736177267824|0|37999.0|0
0|2020-03-04|36480.0|0|1519.0|0|3.9974736177267824|0|37999.0|0
